"PK_ApplianceID","CK_SiteID","CK_RoomID","Row Type","Type","Year of Manufacture on Nameplate","Vintage","Vintage_notes","Serial","Make","Model","Energy Star","Washer-Dryer Matched Pair","Washer Depth","Washer Depth_notes","Washer Diameter","Washer Diameter_notes","Washer Size","Washer Size_notes","Washer Primary","Wifi Enabled","Notes","Room Name","Room Type"
"Appliance_00020871","SITE_00352","Room_00001244","Washer","Horizontal Axis","No",2006,,"CST1514468","Whirlpool","Ghw9300pw4","Unknown","No",22.0000,,21.0000,,4.4000,,"Yes","Unknown","N/A","Laundry_1","Laundry"
"Appliance_00020872","SITE_00353","Room_00001259","Washer","Vertical Axis (with agitator)","No",1992,,"CB1306126","Whirlpool","A9500xtw1","Unknown","No",21.0000,,18.0000,,3.1000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00020873","SITE_00354","Room_00001276","Washer","Vertical Axis (with agitator)","No",1999,,"CJ3617052","Whirlpool","Taws700eq2","Unknown","Yes",18.0000,,20.0000,,3.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00020874","SITE_00355","Room_00001289","Washer","Horizontal Axis","Yes",2008,,"N/A","Frigidaire","FTF2140FS1","Unknown","No",13.0000,,22.0000,,2.9000,,"Yes","No","N/A","Mechanical_1","Mechanical"
"Appliance_00020875","SITE_00356","Room_00001293","Washer","Vertical Axis (with agitator)","No",2012,,"C20230026","Kenmore","110.20022012","No","Yes",19.0000,,18.0000,,2.8000,,"Yes","No","N/A","Basement_2","Basement"
"Appliance_00023755","SITE_00357",,"Washer","Vertical Axis (with agitator)","Yes",2011,,"Unknown","GE","Unknown","Yes","Yes",,"Unknown",,"Unknown",,"Unknown","Yes","N/A","N/A","Unknown","Laundry"
"Appliance_00020876","SITE_00358","Room_00001328","Washer","Vertical Axis (with agitator)","No",2005,,"CS5001538","Whirlpool","LSC9000PW2","Unknown","Yes",16.0000,,19.0000,,2.6000,,"Yes","Unknown","N/A","Laundry_1","Laundry"
"Appliance_00020877","SITE_00359","Room_00001345","Washer","Vertical Axis (with agitator)","No",1999,,"CJ2108954","Sears","110.29852991","Unknown","Yes",20.0000,,17.0000,,2.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00020878","SITE_00360","Room_00001360","Washer","Horizontal Axis","Yes",2014,,"N/A","Samsung","Wf42h5200aw/a2","Unknown","Yes",22.0000,,24.0000,,5.8000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00023756","SITE_00361",,"Washer","Vertical Axis (with agitator)","Yes",2012,,"Unknown","Kenmore","Unknown","Yes","No",,"Unknown",,"Unknown",,"Unknown","Yes","N/A","N/A","Unknown","Hall"
"Appliance_00020879","SITE_00362","Room_00001391","Washer","Horizontal Axis","No",2005,,"CSS3031659","Whirlpool","GHW9150PW0","Unknown","No",22.0000,,21.0000,,4.4000,,"Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00020880","SITE_00363","Room_00001407","Washer","Horizontal Axis","No",2013,,"309PNNA02575","Kenmore","796.41372211","No","Yes",20.0000,,22.0000,,4.4000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00020881","SITE_00364","Room_00001422","Washer","Vertical Axis (with agitator)","No",2007,,"CU1520229","Estate","ETW4300TQ0","No","Yes",19.0000,,17.0000,,2.5000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00020882","SITE_00365","Room_00001437","Washer","Horizontal Axis","Yes",2010,,"N/A","Samsung","WF220ANW/XAA","Yes","Yes",18.0000,,15.0000,,1.8000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00020883","SITE_00366","Room_00001453","Washer","Vertical Axis (with agitator)","No",,"Unknown","A0334195","Maytag","LAT8904aaE","Unknown","No",,"Unknown",,"Unknown",,"Unknown","Yes","No","Clothes in washer","Hall_2","Hall"
"Appliance_00020884","SITE_00367","Room_00001476","Washer","Horizontal Axis","No",,"Unknown","Unknown","LG","Unknown","Yes","Yes",18.0000,,21.0000,,3.6000,,"Yes","Unknown","N/A","Laundry_1","Laundry"
"Appliance_00020885","SITE_00368","Room_00001488","Washer","Vertical Axis (with agitator)","No",2003,,"CP3311756","Kenmore","110.24852300","Unknown","Yes",18.0000,,19.0000,,3.0000,,"Yes","Unknown","N/A","Hall_2","Hall"
"Appliance_00020886","SITE_00369","Room_00001503","Washer","Vertical Axis (with agitator)","No",1999,,"CJ0230014","Kenmore","110.27622790","Unknown","Yes",19.0000,,19.0000,,3.1000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00020887","SITE_00370","Room_00001515","Washer","Vertical Axis (with agitator)","No",,"Unknown","CL0612487","Sears","20922991","Unknown","Yes",22.0000,,18.0000,,3.2000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00020888","SITE_00371","Room_00001532","Washer","Vertical Axis (with agitator)","No",2005,,"CS1249543","Whirlpool","Lsq9549pw2","Unknown","No",20.0000,,19.0000,,3.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00020889","SITE_00372","Room_00001555","Washer","Vertical Axis (with agitator)","No",2007,,"CU2141121","Maytag","Mtw5600tq1","No","No",18.0000,,18.0000,,2.7000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00020890","SITE_00373","Room_00001571","Washer","Horizontal Axis","No",2010,,"012KWLR04224","LG","Wm2350hrc","Unknown","Yes",16.0000,,20.0000,,2.9000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00020891","SITE_00374","Room_00001582","Washer","Vertical Axis (with agitator)","No",,"Unknown","459301","Maytag","A112","No","Unknown",14.0000,,19.0000,,2.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00020892","SITE_00375","Room_00001598","Washer","Horizontal Axis","No",2010,,"HL03877514","Whirlpool","WFW9050XW00","Yes","Yes",23.0000,,21.0000,,4.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00020893","SITE_00376","Room_00001609","Washer","Vertical Axis (with agitator)","No",2010,,"XC03001227","Frigidaire","FWS446GHS0","Unknown","No",18.0000,,20.0000,,3.3000,,"Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00020894","SITE_00377","Room_00001624","Washer","Vertical Axis (with agitator)","No",2014,,"RD910282G","General Electric","Gtwn2400b4ws","Unknown","No",24.0000,,18.0000,,3.5000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00020895","SITE_00378","Room_00001635","Washer","Horizontal Axis","Yes",2004,,"N/A","Frigidaire","Unknown","Yes","Yes",17.0000,,21.0000,,3.4000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00020896","SITE_00379","Room_00001653","Washer","Vertical Axis (with agitator)","No",1997,,"CG3919130","Kenmore","110.26722693","No","Yes",18.0000,,18.0000,,2.7000,,"Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00020897","SITE_00380","Room_00001669","Washer","Vertical Axis (with agitator)","No",1997,,"22277098SW","Maytag","LAT9416AAE","Unknown","Yes",14.0000,,19.0000,,2.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00020898","SITE_00382","Room_00001702","Washer","Horizontal Axis","No",2013,,"308PNZQ4L005","Kenmore","796.41272211","Yes","No",15.0000,,21.0000,,3.0000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00020899","SITE_00383","Room_00001720","Washer","Vertical Axis (with agitator)","No",,"Unknown","Unknown","Maytag","Unknown","No","Yes",18.0000,,18.0000,,2.7000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00020900","SITE_00384","Room_00001733","Washer","Vertical Axis (with agitator)","No",,"Unknown","Unknown","Gibson","Unknown","No","No",16.0000,,20.0000,,2.9000,,"Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00020901","SITE_00385","Room_00001745","Washer","Vertical Axis (with agitator)","No",2008,,"CW0941159","Kenmore","110.28522701","No","Yes",16.0000,,18.0000,,2.4000,,"Yes","No","N/A","Hall_1","Hall"
"Appliance_00020902","SITE_00386","Room_00001764","Washer","Vertical Axis (with agitator)","No",,"Unknown","Unknown","Amana","Unknown","Unknown","No",17.0000,,19.0000,,2.8000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00020903","SITE_00387","Room_00001777","Washer","Vertical Axis (with agitator)","No",2006,,"27068825JV","Maytag","Mav2757aww","Unknown","No",20.0000,,18.0000,,2.9000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00020904","SITE_00388","Room_00001794","Washer","Vertical Axis (without agitator)","No",2014,,"C44040404","Maytag","Mvwc555dw0","Unknown","Yes",18.0000,,21.0000,,3.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00020905","SITE_00389","Room_00001802","Washer","Horizontal Axis","Yes",2010,,"N/A","Frigidaire","Fafw3574kw0","Yes","Yes",27.0000,,,"Unknown",3.5000,,"Yes","Unknown","Unknown","Bathroom_2","Bathroom"
"Appliance_00022265","SITE_00390","Room_00009062","Washer","Vertical Axis (with agitator)","No",2012,,"C22224596","Kenmore","110.21102012","No","Yes",17.0000,,21.0000,,3.4000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022267","SITE_00392","Room_00009076","Washer","Vertical Axis (with agitator)","No",2003,,"CP3223189","Whirlpool","LSR5232LQ1","No","Yes",18.0000,,20.0000,,3.3000,,"Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00022270","SITE_00393","Room_00009092","Washer","Vertical Axis (with agitator)","No",2008,,"CW3340009","Maytag","MTW5870TW0","No","Yes",17.0000,,20.0000,,3.1000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022266","SITE_00394","Room_00009104","Washer","Vertical Axis (with agitator)","No",2006,,"CT0202094","Whirlpool","LSB6500PW4","No","Yes",18.0000,,21.0000,,3.6000,,"Yes","No","N/A","Hall_1","Hall"
"Appliance_00022228","SITE_00396","Room_00009133","Washer","Vertical Axis (with agitator)","No",1993,,"CC1477882","Whirlpool","LA9100XTW","No","Yes",19.0000,,17.0000,,2.5000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022268","SITE_00397","Room_00009161","Washer","Horizontal Axis","No",2009,,"W0BX54AS204005W","Samsung","WF209ANW/XAA","No","No",17.0000,,23.0000,,4.1000,,"Yes","No","Year might be 2009 based on mmplt but unclear","Laundry_1","Laundry"
"Appliance_00022280","SITE_00398","Room_00009174","Washer","Vertical Axis (with agitator)","No",2010,,"C04440580","Whirlpool","WTW57ESVW1","Yes","No",18.0000,,23.0000,,4.3000,,"Yes","No","N/A","Basement_1","Basement"
"Appliance_00022284","SITE_00399","Room_00009186","Washer","Vertical Axis (with agitator)","No",2015,,"C55126822","Amana","Ntw4605ew0","No","No",21.0000,,17.0000,,2.8000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022295","SITE_00400","Room_00009207","Washer","Horizontal Axis","No",,"Unknown","Unknown","Whirlpool","Unknown","Yes","No",19.0000,,19.0000,,3.1000,,"Yes","No","N/A","Laundry_1","Laundry"
