"PK_Envelope_ID","CK_SiteID","Construction Type","Framing Type","Foundation Type","Total Building Levels","Building Level","Building Level_notes","Area","Area_notes","Average Height","Average Height_notes","Volume","Volume_notes"
"Envelope_00007543","SITE_02001","Frame","Wood","> 90% Crawlspace","2",1,,982.0000,,9.4200,,9293.0000,
"Envelope_00007544","SITE_02001","Frame","Wood","> 90% Crawlspace","2",2,,1050.0000,,8.0000,,8400.0000,
"Envelope_00007571","SITE_02002","Frame","Wood","> 90% Crawlspace","2",1,,1364.0000,,8.5800,,11542.0000,
"Envelope_00007572","SITE_02002","Frame","Wood","> 90% Crawlspace","2",2,,884.0000,,7.9000,,6984.0000,
"Envelope_00002642","SITE_02003","Frame","Wood","> 90% Crawlspace","1",1,,1002.0000,,8.5500,,8319.0000,
"Envelope_00007605","SITE_02004","Frame","Wood","> 90% Crawlspace","1",1,,1564.0000,,9.2500,,14352.0000,
"Envelope_00007458","SITE_02005","Frame","Wood","> 90% Crawlspace","1",1,,1782.0000,,8.4300,,15022.0000,
"Envelope_00007607","SITE_02006","Frame","Wood","> 90% Conditioned Basement","1.5",1,,912.0000,,6.5000,,5928.0000,
"Envelope_00007608","SITE_02006","Frame","Wood","> 90% Conditioned Basement","1.5",2,,1804.0000,,9.6700,,16662.0000,
"Envelope_00007551","SITE_02007","Frame","Wood","> 90% Crawlspace","2",1,,1274.0000,,8.0000,,10816.0000,
"Envelope_00007552","SITE_02007","Frame","Wood","> 90% Crawlspace","2",2,,1196.0000,,5.2500,,6957.0000,
"Envelope_00007478","SITE_02008","Frame","Wood","> 90% Conditioned Basement","1",1,,1248.0000,,7.9000,,9859.0000,
"Envelope_00007479","SITE_02008","Frame","Wood","> 90% Conditioned Basement","1",2,,1348.0000,,8.0000,,10784.0000,
"Envelope_00007610","SITE_02009","Frame","Wood","> 90% Crawlspace","1",1,,1008.0000,,7.6500,,7711.0000,
"Envelope_00007540","SITE_02010","Frame","Wood","> 90% Conditioned Basement","2",1,,906.0000,,8.3300,,7547.0000,
"Envelope_00007541","SITE_02010","Frame","Wood","> 90% Conditioned Basement","2",2,,956.8000,,7.9000,,7559.0000,
"Envelope_00007542","SITE_02010","Frame","Wood","> 90% Conditioned Basement","2",3,,495.0000,,6.8000,,3366.0000,
"Envelope_00007338","SITE_02011","Frame","Wood","Other","2.5",1,,1360.0000,,17.0700,,23244.0000,
"Envelope_00007339","SITE_02011","Frame","Wood","Other","2.5",3,,476.0000,,7.5000,,3570.0000,
"Envelope_00007491","SITE_02012","Frame","Wood","> 90% Crawlspace","1",1,,1926.0000,,8.5000,,16371.0000,
"Envelope_00007534","SITE_02013","Frame","Wood","> 90% Crawlspace","2",1,,964.0000,,7.6600,,7384.0000,
"Envelope_00007535","SITE_02013","Frame","Wood","> 90% Crawlspace","2",2,,964.0000,,7.7000,,7422.0000,
"Envelope_00007089","SITE_02014","Frame","Wood","Mixed Crawlspace and Slab","2",1,,493.0000,,7.3000,,3599.0000,
"Envelope_00007090","SITE_02014","Frame","Wood","Mixed Crawlspace and Slab","2",2,,669.3000,,7.5000,,5020.0000,
"Envelope_00007091","SITE_02014","Frame","Wood","Mixed Crawlspace and Slab","2",3,,493.0000,,7.5000,,3698.0000,
"Envelope_00007703","SITE_02015","Frame","Wood","> 90% Conditioned Basement","1.5",2,,1318.0000,,8.0000,,10564.0000,
"Envelope_00007700","SITE_02015","Frame","Wood","> 90% Conditioned Basement","1.5",1,,652.0000,,8.0000,,5216.0000,
"Envelope_00007531","SITE_02016","Frame","Wood","> 90% Slab","1.5",1,,1344.0000,,8.5000,,11424.0000,
"Envelope_00007532","SITE_02016","Frame","Wood","> 90% Slab","1.5",2,,1344.0000,,8.5000,,11424.0000,
"Envelope_00007517","SITE_02017","Frame","Wood","> 90% Crawlspace","1",1,,1300.0000,,8.0000,,10400.0000,
"Envelope_00007503","SITE_02018","Frame","Wood","> 90% Crawlspace","2.5",1,,768.0000,,7.5000,,5760.0000,
"Envelope_00007504","SITE_02018","Frame","Wood","> 90% Crawlspace","2.5",2,,988.0000,,8.3300,,8050.0000,
"Envelope_00007505","SITE_02018","Frame","Wood","> 90% Crawlspace","2.5",3,,768.0000,,7.5000,,5760.0000,
"Envelope_00007538","SITE_02019","Frame","Wood","> 90% Conditioned Basement","1.5",1,,1277.8000,,10.0000,,12778.0000,
"Envelope_00007539","SITE_02019","Frame","Wood","> 90% Conditioned Basement","1.5",2,,1901.0000,,10.0000,,18315.0000,
"Envelope_00007546","SITE_02020","Frame","Wood","> 90% Conditioned Basement","2",1,,910.0000,,7.6500,,6962.0000,
"Envelope_00007547","SITE_02020","Frame","Wood","> 90% Conditioned Basement","2",2,,1638.0000,,7.8300,,12826.0000,
"Envelope_00007460","SITE_02021","Frame","Wood","Mixed Crawlspace and Slab","1",1,,1987.0000,,8.0000,,15859.0000,
"Envelope_00007763","SITE_02022","Frame","Wood","> 90% Crawlspace","1.5",1,,1368.0000,,7.5000,,10260.0000,
"Envelope_00007764","SITE_02022","Frame","Wood","> 90% Crawlspace","1.5",2,,672.0000,,7.5000,,5040.0000,
"Envelope_00007246","SITE_02023","Frame","Wood","> 90% Crawlspace","1",1,,1361.0000,,7.7500,,10548.0000,
"Envelope_00007595","SITE_02024","Frame","Wood","> 90% Crawlspace","1",1,,882.0000,,8.8000,,7757.0000,
"Envelope_00007526","SITE_02025","Frame","Wood","> 90% Crawlspace","1",1,,728.0000,,7.6000,,5533.0000,
"Envelope_00007527","SITE_02025","Frame","Wood","> 90% Crawlspace","1",2,,1300.0000,,7.6000,,9880.0000,
"Envelope_00007466","SITE_02026","Frame","Wood","> 90% Conditioned Basement","2.5",1,,840.0000,,7.5000,,6300.0000,
"Envelope_00007467","SITE_02026","Frame","Wood","> 90% Conditioned Basement","2.5",2,,1392.0000,,8.0000,,11136.0000,
"Envelope_00007468","SITE_02026","Frame","Wood","> 90% Conditioned Basement","2.5",3,,375.0000,,6.5000,,2438.0000,
"Envelope_00007480","SITE_02027","Frame","Wood","> 90% Crawlspace","2",1,,1640.0000,,7.6000,,14193.0000,
"Envelope_00007481","SITE_02027","Frame","Wood","> 90% Crawlspace","2",2,,2540.0000,,5.3800,,13696.0000,
"Envelope_00007462","SITE_02028","Frame","Wood","> 90% Crawlspace","2",1,,1284.0000,,7.6500,,9822.0000,
"Envelope_00007463","SITE_02028","Frame","Wood","> 90% Crawlspace","2",2,,910.0000,,7.6500,,6961.0000,
"Envelope_00007701","SITE_02029","Frame","Wood","> 90% Crawlspace","1",1,,2166.0000,,4.5000,,22248.0000,
"Envelope_00007604","SITE_02030","Frame","Wood","> 90% Slab","1",1,,1032.0000,,7.7500,,7998.0000,
"Envelope_00007518","SITE_02031","Frame","Wood","> 90% Crawlspace","1",1,,1618.6000,,8.3300,,14443.0000,
"Envelope_00007588","SITE_02032","Frame","Wood","> 90% Crawlspace","1",1,,1152.0000,,7.9000,,9101.0000,
"Envelope_00007529","SITE_02033","Frame","Wood","Mixed Crawlspace and Slab","2",1,,,,,,,
"Envelope_00007530","SITE_02033","Frame","Wood","Mixed Crawlspace and Slab","2",2,,1320.0000,,9.8000,,12936.0000,
"Envelope_00007533","SITE_02034","Frame","Wood","> 90% Crawlspace","1",1,,1749.0000,,8.7800,,14758.0000,
"Envelope_00007561","SITE_02035","Frame","Wood","Mixed Crawlspace and Conditioned Basement","2.5",1,,2137.0000,,8.0000,,17096.0000,
"Envelope_00007562","SITE_02035","Frame","Wood","Mixed Crawlspace and Conditioned Basement","2.5",2,,2378.0000,,10.7100,,24952.0000,
"Envelope_00007563","SITE_02035","Frame","Wood","Mixed Crawlspace and Conditioned Basement","2.5",3,,2333.0000,,8.0000,,18664.0000,
"Envelope_00002718","SITE_02036","Frame","Wood","> 90% Crawlspace","2",1,,934.0000,,8.0000,,7472.0000,
