"PK_Envelope_ID","CK_SiteID","Wall Type","Wall Sub-Type","Wall Area","Wall Area_notes","Wall Framing Spacing","Wall Framing Spacing_notes","Wall Framing Size","Wall Framing Material","Wall Thickness","Furred Wall","Furred Wall Insulated","Furred Wall Insulation Type","Furred Wall Insulation Thickness","Furred Wall Insulation Thickness_notes","Furred Wall Insulation Condition","Furred Wall Insulation Condition_notes","Wall Cavity Insulated","Wall Cavity Insulation Type 1","Wall Cavity Insulation Thickness 1","Wall Cavity Insulation Thickness 1_notes","Wall Cavity Insulation Condition 1","Wall Cavity Insulation Condition 1_notes","Wall Cavity Insulation Type 2","Wall Cavity Insulation Thickness 2","Wall Cavity Insulation Thickness 2_notes","Wall Cavity Insulation Condition 2","Wall Cavity Insulation Condition 2_notes","Wall Cavity Insulation Type 3","Wall Cavity Insulation Thickness 3","Wall Cavity Insulation Thickness 3_notes","Wall Cavity Insulation Condition 3","Wall Cavity Insulation Condition 3_notes","Wall Exterior Insulated","Wall Exterior Insulation Type 1","Wall Exterior Insulation Thickness 1","Wall Exterior Insulation Thickness 1_notes","Wall Exterior Insulation Condition 1","Wall Exterior Insulation Condition 1_notes","Wall Exterior Insulation Type 2","Wall Exterior Insulation Thickness 2","Wall Exterior Insulation Thickness 2_notes","Wall Exterior Insulation Condition 2","Wall Exterior Insulation Condition 2_notes","Wall Exterior Insulation Type 3","Wall Exterior Insulation Thickness 3","Wall Exterior Insulation Thickness 3_notes","Wall Exterior Insulation Condition 3","Wall Exterior Insulation Condition 3_notes","Wall Cavity Insulation R-Value","Wall Cavity Insulation R-Value_notes","Wall Continuous Insulation R-Value","Wall Continuous Insulation R-Value_notes","Basement Walls - Depth Below Grade","Basement Walls - Depth Below Grade_notes","Basement Walls - Height Above Grade","Basement Walls - Height Above Grade_notes","Basement Walls - Percent Below Grade","Basement Walls - Percent Below Grade_notes","Basement Wall Below Grade U-Value","Basement Wall Below Grade U-Value_notes","Basement Wall Above Grade U-Value","Basement Wall Above Grade U-Value_notes","Wall U-Value","Wall U-Value_notes","Wall Heat Loss Rate (UA)","Wall Heat Loss Rate (UA)_notes","Wall Notes"
"Envelope_00010703","SITE_01308","Knee Wall","N/A",108.0000,,16.0000,,"2x6","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",5.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0847,,9.1483,,"Info from homeowner and verified by crawl walls"
"Envelope_00010706","SITE_01309","Framed 2x6","N/A",1713.0000,,16.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0664,,113.6765,,"N/A"
"Envelope_00010707","SITE_01309","Knee Wall","N/A",588.0000,,16.0000,,"2x6","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",5.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0847,,49.8074,,"N/A"
"Envelope_00010640","SITE_01310","Framed 2x4","N/A",1252.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",0.0000,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.2901,,363.1672,,"N/A"
"Envelope_00010641","SITE_01310","Knee Wall","N/A",290.0000,,16.0000,,"2x4","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1043,,30.2453,,"N/A"
"Envelope_00010685","SITE_01311","Framed 2x6","N/A",2122.0000,,16.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0664,,140.8182,,"N/A"
"Envelope_00010686","SITE_01311","Masonry (Basement)","Poured Concrete",784.0000,,,"N/A","N/A","N/A","N/A","Yes","Unknown","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0000,,7.0000,,1.0000,,0.8800,,,"Unknown",,"Unknown",0.0597,"Above and below grade U-values estimated based on homes of similar vintage",46.8096,,"N/A"
"Envelope_00010688","SITE_01312","Knee Wall","N/A",63.0000,,16.0000,,"2x4","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",5.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0847,,5.3365,,"N/A"
"Envelope_00010689","SITE_01312","Framed 2x6","N/A",2511.0000,,24.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0664,,166.6326,,"N/A"
"Envelope_00010719","SITE_01313","Framed 2x4","N/A",1335.0000,,24.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0947,,126.3714,,"N/A"
"Envelope_00010636","SITE_01314","Framed 2x8","N/A",2843.0000,,16.0000,,"2x8","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",25.5800,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0518,,147.2281,,"N/A"
"Envelope_00012018","SITE_01315","Framed 2x4","N/A",1003.0000,,,"Unknown","2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Unknown",3.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.5000,,,"Unknown",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1482,"Estimated based on homes of similar vintage",148.6624,,"Felt insulation during outlet poke check. Felt like batt insulation but not 100% sure. Tenant was sure"
"Envelope_00010671","SITE_01316","Masonry","Concrete Block",504.0000,,,"N/A","N/A","N/A","Unknown","Yes","Yes","Extruded polystyrene foam board (pink or blue)",2.0000,,1.0000,,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.7000,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0970,,48.8767,,"N/A"
"Envelope_00010672","SITE_01316","Framed 2x6","N/A",1885.0000,,16.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",5.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0664,,125.0906,,"N/A"
"Envelope_00010673","SITE_01316","Adiabatic","Wall to other living space",324.0000,,16.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",5.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0000,,0.0000,,"Adjoining condo"
"Envelope_00010699","SITE_01317","Framed 2x6","N/A",2472.0000,,,"Unknown","2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",,"Unknown",,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Yes","Expanded polystyrene foam board (white)",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",8.3000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0991,"Estimated based on homes of similar vintage",245.0197,,"Foam board info from homeowner. She also mentioned that the studs are mostly 2X6, but there are multiple sections of 2X4 walls mixed in. A really small section of mineral wool batts as well, but this sections insulation is falling apart in the mech room"
"Envelope_00010720","SITE_01318","Framed 2x6","N/A",1586.0000,,24.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0664,,105.2487,,"N/A"
"Envelope_00010678","SITE_01319","Framed 2x4","N/A",2024.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",2.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",8.5300,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1121,,226.8215,,"N/A"
"Envelope_00010755","SITE_01320","Framed 2x4","N/A",1502.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1482,"Estimated based on homes of similar vintage",222.6231,,"Cannot find a good outlet to probe in"
"Envelope_00010756","SITE_01320","Framed 2x6","N/A",217.0000,,16.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",,"Unknown",,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0991,"Estimated based on homes of similar vintage",21.5086,,"Insulation present but it doesn't feel like it fills the entire cavity"
"Envelope_00010668","SITE_01321","Framed 2x6","N/A",1779.0000,,16.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Blown fiberglass",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",15.5400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0730,,129.9513,,"N/A"
"Envelope_00010711","SITE_01322","Framed 2x6","N/A",1926.7500,,16.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Unknown",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",16.5000,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0708,,136.4247,,"N/A"
"Envelope_00010631","SITE_01323","Framed 2x4","N/A",892.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0947,,84.4369,,"N/A"
"Envelope_00010632","SITE_01323","Framed 2x6","N/A",477.6000,,20.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0664,,31.6940,,"Yurt section R-21 walls from drawing"
"Envelope_00010742","SITE_01324","Framed 2x4","N/A",1216.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",2.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",8.5300,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1121,,136.2722,,"N/A"
"Envelope_00010730","SITE_01325","Framed 2x4","N/A",1050.0000,,24.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Open-cell spray foam",1.5000,,1.0000,,"Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",12.0300,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0943,,98.9998,,"N/A"
"Envelope_00010731","SITE_01325","Framed 2x6","N/A",267.0000,,16.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Open-cell spray foam",2.0000,,1.0000,,"Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",17.1800,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0694,,18.5181,,"N/A"
"Envelope_00010655","SITE_01326","Framed 2x4","N/A",1440.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0947,,136.3108,,"N/A"
"Envelope_00010656","SITE_01326","Knee Wall","N/A",268.0000,,16.0000,,"2x4","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1043,,27.9508,,"N/A"
"Envelope_00010657","SITE_01326","Masonry (Basement)","Poured Concrete",1021.0000,,,"N/A","N/A","N/A","N/A","No","N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",0.0000,,0.0000,,4.0000,,4.0000,,0.5000,,0.2800,,1.0101,,,"Accounted for in Foundation / Floor UA (Buffer Space)",,"Accounted for in Foundation / Floor UA (Buffer Space)","N/A"
"Envelope_00010658","SITE_01326","Framed 2x4","N/A",1084.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",0.0000,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.2901,,314.4355,,"N/A"
"Envelope_00010659","SITE_01326","Framed 2x4","N/A",143.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0947,,13.5364,,"N/A"
"Envelope_00010637","SITE_01327","Masonry (Basement)","Unknown",1008.0000,,,"N/A","N/A","N/A","N/A","Unknown","N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Unknown",,"Unknown",,"Unknown",0.7000,,,"Unknown",,"Unknown",0.3984,"Above and below grade U-values estimated based on homes of similar vintage",401.5898,,"N/A"
"Envelope_00010638","SITE_01327","Framed 2x4","N/A",1404.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.0000,,0.7500,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Yes","Foil-faced polyisocyanurate foam board",1.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,6.3000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0664,,93.2117,,"N/A"
"Envelope_00010639","SITE_01327","Knee Wall","N/A",288.0000,,16.0000,,"2x4","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1164,"Estimated based on homes of similar vintage",33.5096,,"N/A"
"Envelope_00010708","SITE_01328","Framed 2x4","N/A",615.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,,"Unknown",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1482,"Estimated based on homes of similar vintage",91.1539,,"N/A"
"Envelope_00010709","SITE_01328","Adiabatic","Wall to other living space",240.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0000,,0.0000,,"N/A"
"Envelope_00010753","SITE_01329","Framed 2x6","N/A",1194.0000,,16.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0664,,79.2351,,"Probably 2x4s furred out with additional 2x2s"
"Envelope_00010754","SITE_01329","Knee Wall","N/A",43.0000,,,"Unknown","Unknown","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1128,,4.8498,,"N/A"
"Envelope_00010680","SITE_01330","Knee Wall","N/A",107.0000,,,"Unknown","2x4","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,,"Unknown","Foil-faced polyiscyanurate foam board",1.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.0900,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0860,,9.2044,,"N/A"
"Envelope_00010681","SITE_01330","Framed 2x4","N/A",1373.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",0.0000,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.2901,,398.2657,,"N/A"
"Envelope_00010677","SITE_01331","Framed 2x6","N/A",1064.0000,,16.0000,,"2x6","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0664,,70.6082,,"N/A"
"Envelope_00002337","SITE_01332","Knee Wall","N/A",766.0000,,30.0000,,"2x4","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",0.0000,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.3827,,293.1552,,"N/A"
"Envelope_00002338","SITE_01332","Framed 2x4","N/A",2951.0000,,24.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Unknown",3.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.5000,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1008,,297.5882,,"N/A"
"Envelope_00010654","SITE_01333","Framed 2x4","N/A",1584.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0947,,149.9418,,"N/A"
"Envelope_00010642","SITE_01334","Framed 2x4","N/A",1202.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0947,,113.7816,,"N/A"
"Envelope_00010643","SITE_01334","Knee Wall","N/A",361.0000,,16.0000,,"2x4","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1043,,37.6502,,"N/A"
"Envelope_00010644","SITE_01334","Masonry (Basement)","Poured Concrete",568.0000,,,"N/A","N/A","N/A","N/A","No","N/A","N/A",,"N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",0.0000,,0.0000,,3.0000,,1.0000,,0.7500,,0.2800,,1.0101,,0.4625,,262.7143,,"N/A"
"Envelope_00010645","SITE_01334","Framed 2x4","N/A",426.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.1482,"Estimated based on homes of similar vintage",63.1408,,"Basement wall"
"Envelope_00010646","SITE_01334","Framed 2x4","N/A",549.0000,,16.0000,,"2x4","Wood","N/A","N/A","N/A","N/A",,"N/A",,"N/A","Yes","Fiberglass batts",3.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0000,,,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",0.0947,,51.9685,,"N/A"
