DB_SiteID,PK_BuildingID,Region,County,Electric Utility,Gas Utility,Is electric BPA utility,City,State,Zip,Year Built,Site Visit Date,Heating Zone,Cooling Zone,N Floors,In MF Complex?,Qty Buildings in Complex,Qty Studio Units,Qty One-Bedroom Units,Qty Two-Bedroom Units,Qty Three-Bedroom Units,Qty Four-Bedroom Units,Total Units in Building,Limited to 55 or Older?,Limited to Low Income?,Conditioned Area,Construction,Framing Type,Foundation Type,Total Ceiling Area,Total Ceiling U-Value,Ceiling UA,Total Wall Area,Total Wall U-Value,Wall UA,Total Floor Area,Total Floor U-Value,Floor UA,Whole House UA,Annual Electric Usage (kWh),Annual Gas Usage (Therms),Strata Territory,Strata Population Estimate,Area of Conditioned Common Space,Total Residential Floor Area,Total Non-Residential Floor Area,Total Conditioned Area,Total Window Area,Unit Window UA,Primary Heating System,Primary Heating Fuel,Primary Cooling System,Annual Residential Electric Usage (kWh),Annual Residential Gas Usage (Therms),Annual Building Electric Usage (kWh),Annual Building Gas Usage (Therms),Annual Electric Usage (kBtu),Annual Gas Usage (kBtu),Annual Residential Electric Usage (kBtu),Annual Residential Gas Usage (kBtu),Annual Building Electric Usage (kBtu),Annual Building Gas Usage (kBtu),Central Building Heat,Common Area Primary Heating System,Common Area Primary Heating Fuel,Common Area Primary Cooling System
BLDG_00010,BLDG_A45EFE24-5E68-4000-A18F-A7E9E5CC8378,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98103,1928,42775,1,1,3.5,No,1,0,14,0,0,0,14,No,No,,Solid masonry,Masonry,"> 90% Conditioned Basement ",2700,2.52844500632111E-2,68.268015170669969,6577,0.37303431805348225,2453.4467098377527,2700,0.10400000000000001,280.8,3224.7158361195338,67628.016296367525,899.78042302656058,SCL,2632.67659063625,1718,7962,0,9680,1111.05555555556,30.1572222222222,Electric Baseboard,Electric,N/A,4830.5725925976803,64.270030216182903,N/A,N/A,230746.79160320599,89978.04230265606,16481.913685943284,6427.0030216182904,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00011,BLDG_78DC0660-B592-0648-B7C5-FB8FA4873865,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98109,2011,42969,1,1,7,No,1,Unknown,Unknown,Unknown,0,0,275,No,Yes,,Unknown,Unknown,Other,0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,879230.4178613933,N/A,SCL,2632.67659063625,55244,191168,17621,264033,26583.3333333333,36.7333333333333,Electric Baseboard,Electric,N/A,3197.2015194959758,N/A,N/A,N/A,2999934.1857430739,N/A,10908.851584520269,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00012,BLDG_BEE292E8-6EFE-2C4A-B0EE-924DF97D9BBB,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98112,1967,42790,1,1,4,Yes,19,0,0,56,0,0,56,No,No,,Frame,Wood,Other,0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,597263.74658866494,N/A,SCL,2632.67659063625,2957.64,59152.8,0,62110.44,16839.375,114.2671875,Mini-split HP,Electric,Mini-split HP,10665.42404622616,N/A,N/A,N/A,2037863.9033605247,N/A,36390.426845723661,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00013,BLDG_4951AFAD-B040-9348-8755-F0E636CFC5F8,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98115,1890,42774,1,1,4,No,1,0,34,5,0,0,39,Yes,Yes,,Solid masonry,Masonry,"> 90% Slab ",0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,260106.62837651611,N/A,SCL,2632.67659063625,9161,22767,0,31928,7474.14958333333,72.8250472222222,Electric Baseboard,Electric,N/A,6669.400727602977,N/A,N/A,N/A,887483.81602067291,N/A,22755.995282581356,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00014,BLDG_585E286F-BF5A-464A-BB69-2F53EDC30D8C,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98115,1979,42781,1,1,4,No,1,0,84,0,0,0,84,No,No,,Frame,Wood,"> 90% Unconditioned Basement ",0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,575349.26672287611,9367.3973033619714,SCL,2632.67659063625,340,93568,0,93908,6659.33333333333,48.2766666666667,Electric Baseboard,Electric,Packaged AC,6849.3960324151913,111.51663456383299,N/A,N/A,1963091.6980584532,936739.73033619719,23370.139262600631,11151.663456383299,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00015,BLDG_FBDF3972-0338-9549-93C9-6C95A14D584A,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98107,2014,42781,1,1,6,No,1,59,186,59,0,0,304,No,No,,Rigid frame (concrete or steel),Unknown,Other,0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,973371.22373803263,N/A,SCL,2632.67659063625,38800,208000,16800,263600,21526.4722222222,26.9080902777778,Zonal Heat,Electric,N/A,3201.8790254540545,N/A,N/A,N/A,3321142.6153941671,N/A,10924.811234849234,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00016,BLDG_43599E50-5F50-423C-8FDF-AAB3858211FA,Puget Sound,"King, WA",Puget Sound Energy,,N,SEATTLE,WA,98118,2001,42776,1,1,3,Yes,3,0,83,1,0,0,84,Yes,Yes,,Unknown,N/A,> 90% Conditioned Basement,21000,4.4644995224437621E-2,937.54489971319003,22950,0.11225738333947416,2576.3069476409319,21000,3.5457142857142861E-2,744.6,5769.3318473541221,N/A,5787.0747241476229,PSE - King County,4650.536998,12600,50400,0,63000,3976,17.9866666666667,Electric Baseboard,Electric,N/A,N/A,68.893746716043125,N/A,N/A,N/A,578707.47241476225,N/A,6889.3746716043124,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00346,BLDG_ACCED4E5-D97F-1D48-A773-54F80408C999,Western Oregon,"Lane, OR",Eugene Water and Electric Board,,Y,EUGENE,OR,97401,2013,42964,1,1,4,Yes,6,10,20,10,0,0,40,No,No,,Frame,Unknown,"> 90% Slab ",0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,217410.40964857541,N/A,BPA,2790.9630738523,5794,30591,0,36385,3493.33333333333,33.1866666666667,Air Source Heat Pump,Electric,N/A,5435.2602412143851,N/A,N/A,N/A,741804.31772093929,N/A,18545.107943023482,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00018,BLDG_685CEFB8-BB7E-7242-B35B-7C43AD7ABE37,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98121,1999,42782,1,1,13,No,1,Unknown,Unknown,Unknown,0,0,206,No,No,,Unknown,Unknown,Other,0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,885989.20309166505,N/A,SCL,2632.67659063625,30400,199600,18400,248400,38746.4184027778,71.4739756944444,Air Source Heat Pump,Electric,N/A,4188.8266002132814,N/A,23090.923447729034,N/A,3022995.1609487613,N/A,14292.276359927715,N/A,78786.230803651459,N/A,N/A,N/A,N/A,N/A
BLDG_00019,BLDG_E42EFD8E-D27C-4133-A283-FB20EC1C09D3,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98125,2004,42775,1,1,6,No,1,Unknown,Unknown,Unknown,Unknown,Unknown,53,No,No,,Rigid frame (concrete or steel),Concrete,Other,0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,204243.2425839731,N/A,SCL,2632.67659063625,3780,36544,0,40324,1528.90277777778,10.9619444444444,Electric Baseboard,Electric,N/A,3853.6460864900582,N/A,N/A,N/A,696877.94369651622,N/A,13148.640447104079,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00020,BLDG_9BC6A905-3FCF-564A-A3E2-175FC43FF471,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98125,1965,42891,1,1,3,No,1,1,22,3,0,0,26,No,No,,Solid masonry,Brick,"> 90% Slab ",5804,4.4644995224437621E-2,259.11955228263594,10125,8.3787180561374103E-2,848.34520318391276,5804,5.6598897312198485E-2,328.5,4214.245311022104,156571.96855947509,N/A,SCL,2632.67659063625,374,17038,0,17412,2395.06944444444,106.856944444444,Electric Baseboard,Electric,N/A,6021.9987907490422,N/A,N/A,N/A,534223.55672492902,N/A,20547.059874035731,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00021,BLDG_6033F679-2811-4A4A-BC32-ECA3366870B7,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98125,1972,42776,1,1,5,No,1,0,71,0,0,0,71,No,Yes,,Solid masonry,Masonry,"> 90% Slab ",0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,286329.31117259653,N/A,SCL,2632.67659063625,9437,40053,0,49490,3516.42291666667,18.8202916666667,Electric Baseboard,Electric,N/A,4032.8071996140357,N/A,N/A,N/A,976955.60972089937,N/A,13759.938165083089,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00176,BLDG_4B0A8A83-4A1F-7149-848D-B4AC56893026,Eastern Washington,"Spokane, WA",Avista,,N,SPOKANE,WA,99202,1910,42871,2,2,2.5,No,1,3,2,0,0,0,5,No,No,,Frame,Wood,> 90% Conditioned Basement,1626,8.3787180561374103E-2,136.23795559279429,3945,0.32648004506756068,1287.9637777915268,1626,Exclude,Exclude,Exclude,48536.015646622836,966.72280436932647,"Non-BPA, Non-PSE",3063.59584295612,134,2160,0,2294,201.666666666667,33.88,Electric Baseboard,Electric,N/A,9707.2031293245673,193.3445608738653,N/A,N/A,165604.88538627711,96672.280436932648,33120.977077255426,19334.45608738653,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00023,BLDG_FE615459-9E42-1E48-AA1B-3CF2014E3BCC,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98133,2007,42926,1,1,3.5,No,1,0,12,8,7,0,27,No,No,,Frame,Wood,"> 90% Conditioned Basement ",7980,2.52844500632111E-2,201.76991150442458,16488,6.7090035225308625E-2,1106.1805007948885,7980,3.2583903551645498E-2,260.01955034213108,2056.7050626414439,143537.70392509186,N/A,SCL,2632.67659063625,2968,23197,0,26165,1286.145,18.1013,Electric Baseboard,Electric,N/A,5316.211256484884,N/A,N/A,N/A,489750.64579241344,N/A,18138.912807126424,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00122,BLDG_0A78122A-A48A-344A-A73A-263A7A2BD1BA,Eastern Washington,"Spokane, WA",Vera Water and Power,,Y,SPOKANE,WA,99206,2011,42874,2,2,3,Yes,11,0,0,6,0,0,6,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",2080,2.52844500632111E-2,52.591656131479084,5376,5.3319114902692602E-2,286.64356171687541,2080,6.7384615384615376E-2,140.16,687.8489678483545,N/A,N/A,BPA,1747.28211284514,0,6240,0,6240,548.5625,34.7422916666667,Electric Baseboard,Electric,Packaged AC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00540,BLDG_A0610AAC-AF3D-DA43-9536-8AF6C9D798B3,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98104,1970,42786,1,1,3.5,No,14,Unknown,Unknown,Unknown,Unknown,Unknown,24,No,Yes,,Unknown,Unknown,Unknown,0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,N/A,N/A,SCL,2632.67659063625,1080,17424,0,18504,900,14.25,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00026,BLDG_7D0D2D11-A8DB-D34A-8AC1-4032CCF149B9,Puget Sound,"Snohomish, WA",Snohomish PUD,,Y,EVERETT,WA,98201,1912,42787,1,1,5,No,1,40,0,0,0,0,40,No,Yes,,Solid masonry,Masonry,Other,4356,4.4644995224437621E-2,194.47359919765029,13200,0.15270733868665387,2015.7368706638313,4356,7.2270836693639665E-2,314.81176463749438,5659.679178943421,N/A,N/A,SnoPUD,2183.10431154381,3300,20400,16800,40500,8249.09722222222,78.3664236111111,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00027,BLDG_B08BC76E-CF9E-413B-935E-BE47B993951A,Puget Sound,"Snohomish, WA",Snohomish PUD,,Y,ARLINGTON,WA,98267,2001,42936,1,1,3,No,1,0,50,50,0,0,100,Yes,No,,Frame over concrete slab,Wood,"> 90% Slab ",35000,2.52844500632111E-2,884.95575221238846,51300,5.3319114902692609E-2,2735.2705945081307,35000,3.2954285714285714E-2,1153.3999999999999,6812.1680133871851,N/A,N/A,SnoPUD,2183.10431154381,30000,75000,0,105000,5364.58333333333,20.3854166666667,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00028,BLDG_E4063F9A-D795-064E-BFEC-55524D39EFAC,Puget Sound,"King, WA",Snohomish PUD,,Y,MONROE,WA,98272,1971,42773,1,1,2,Yes,4,0,0,24,0,0,24,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",3061,4.4644995224437621E-2,136.65833038200356,6552,8.3787180561374103E-2,548.97360703812308,3061,8.6808232603724264E-2,265.71999999999997,1729.08527075346,N/A,N/A,SnoPUD,2183.10431154381,0,12244,0,12244,2046.66666666667,32.4055555555556,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00171,BLDG_3AFCFCC3-6D99-4045-BD1A-DC6151D16A88,Eastern Washington,"Spokane, WA",City of cheney,,Y,CHENEY,WA,99004,1970,42896,2,2,2,Yes,2,0,6,4,0,0,10,No,No,,Frame,Wood,Mixed Crawlspace and Conditioned Basement,2440,2.52844500632111E-2,61.69405815423508,6136,0.15094792606890742,926.21647435881596,2440,7.2270836693639665E-2,176.34084153248079,1495.9961518233099,67480.784333188523,N/A,BPA,1747.28211284514,1080,6240,0,7320,775.0625,33.1744777777778,Zonal Heat,Electric,N/A,5190.5949971671253,N/A,15574.834361517274,N/A,230244.43614483924,N/A,17710.31013033423,N/A,53141.334841496937,N/A,N/A,Zonal Heat,Electric,N/A
BLDG_00030,BLDG_D7075B92-D30A-0147-8DB5-329D328080BA,Puget Sound,"Pierce, WA",City of Tacoma,,Y,TACOMA,WA,98407,1967,42770,1,1,2,Yes,4,0,24,0,0,0,24,Yes,No,,Frame,Wood,"> 90% Slab ",11280,4.4644995224437621E-2,503.59554613165636,8269,0.11225738333947416,928.25630283411181,11280,3.5205673758865248E-2,397.12,2849.4618489657678,N/A,N/A,BPA,2434.11525423729,2450,20110,0,22560,2685.5,42.5204166666667,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00031,BLDG_EF42F2AC-5BE1-4BB9-AAB4-9EED2213683E,Puget Sound,"Pierce, WA",City of Tacoma,,Y,TACOMA,WA,98467,1980,42787,1,1,2,Yes,25,0,0,4,0,0,4,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",1960,4.4644995224437621E-2,87.504190639897743,3666,9.7751710654936499E-2,358.3577712609972,1960,8.8642857142857148E-2,173.74,760.51862856756156,N/A,N/A,BPA,2434.11525423729,0,3920,0,3920,370.833333333333,35.2291666666667,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00032,BLDG_3C9F2F1C-5B34-9D40-B0A3-B1BEF7F779C1,Western Washington,"Clallam, WA",Clallam County PUD,,Y,FORKS,WA,98331,1909,42983,1,1,2,Yes,3,0,0,12,0,0,12,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",4800,4.4644995224437621E-2,214.29597707730059,6900,0.117302052785924,809.3841642228756,4800,6.9958333333333331E-2,335.8,1671.2068079668429,94951.335784811992,N/A,BPA,2181.47130761994,0,9600,0,9600,820.333333333333,25.9772222222222,Electric Baseboard,Electric,N/A,7912.611315400999,N/A,N/A,N/A,323973.95769777853,N/A,26997.82980814821,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00388,BLDG_6C659F3A-993D-CD40-ACA3-13EC085AFE3A,Western Oregon,"Washington, OR",Portland General Electric,NW Natural Gas,N,BEAVERTON,OR,97007,1990,42508,1,1,1,Yes,14,0,0,2,0,0,2,No,No,,Frame,Wood,"> 90% Crawlspace ",1558,0.1424778761061947,221.98053097345132,1648,0.11072978934581433,182.48269284190201,1558,0.23,358.34000000000003,846.97850159313111,12746.896715182189,734.73090468235125,Non-BPA,12217.3070683662,0,1558,0,1558,221.513888888889,42.0876388888889,Furnace,Natural Gas,Central AC,4716.7571806877058,367.36545234117563,3313.3823538067768,N/A,43492.411592201628,73473.090468235125,16093.575500506451,36736.545234117562,11305.260591188722,N/A,N/A,N/A,N/A,N/A
BLDG_00034,BLDG_FC7C6A21-56B8-F143-B795-AD3658D5A523,Western Washington,"Clallam, WA",City of Port Angeles,,Y,PORT ANGELES,WA,98362,1920,42934,1,1,2,No,1,1,2,2,0,0,5,No,No,,Frame,Wood,"> 90% Conditioned Basement ",1924,4.4644995224437621E-2,85.89697081181798,3834,0.10896492194675454,417.77151074385694,1925,5.3046748861198326E-2,102.11499155780677,776.8459731134817,N/A,N/A,BPA,2181.47130761994,641,3207,0,3848,333.263888888889,34.2125,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00035,BLDG_D254AB0C-784C-024D-B658-02DD270FDEBD,Western Washington,"Clallam, WA",City of Port Angeles,,Y,PORT ANGELES,WA,98363,Unknown,42933,1,1,2,Yes,5,0,0,12,0,0,12,No,Yes,,Frame,Wood,"> 90% Slab ",5108,2.52844500632111E-2,129.1529709228823,7755,5.3319114902692602E-2,413.48973607038113,5108,7.3886061080657789E-2,377.40999999999997,1279.4415069932634,N/A,N/A,BPA,2181.47130761994,0,10216,0,10216,945.76,29.9490666666667,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00036,BLDG_BF3179A1-CE82-3241-B9F0-A837379EB760,Western Washington,"Clallam, WA",City of Port Angeles,,Y,PORT ANGELES,WA,98363,1978,42983,1,1,2,Yes,5,0,0,12,0,0,12,No,Yes,,Frame over concrete slab,Wood,"> 90% Slab ",0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,N/A,N/A,BPA,2181.47130761994,0,6592,0,6592,2633.1775,83.3839541666667,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00037,BLDG_FA86B71E-32C9-0849-A014-2DFD1BE7BADA,Western Washington,"Clallam, WA",Clallam County PUD,,Y,SEQUIM,WA,98382,2008,42934,1,1,3,Yes,7,0,0,21,3,0,24,No,Yes,,Frame over concrete slab,Wood,"> 90% Slab ",9970,2.5284450063211096E-2,252.08596713021464,21979,5.3319114902692602E-2,1171.9008264462807,9970,7.7466399197592767E-2,772.33999999999992,3033.0867935764954,171924.27670212643,N/A,BPA,2181.47130761994,0,19824,0,19824,2202,34.865,Electric Baseboard,Electric,N/A,7163.5115292552673,N/A,N/A,N/A,586605.6321076554,N/A,24441.90133781897,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00038,BLDG_2ECE76CA-2970-BD46-B827-85952AA64676,Western Washington,"Clallam, WA",Clallam County PUD,,Y,SEQUIM,WA,98382,1972,42934,1,1,1,No,1,Unknown,Unknown,Unknown,Unknown,Unknown,8,No,No,,Frame,Wood,"> 90% Crawlspace ",4920,2.52844500632111E-2,124.39949431099861,2949,0.17540846250523673,517.27955592794308,4920,8.4741388828299E-2,416.92763303523105,1605.941405496395,59378.636381268909,N/A,BPA,2181.47130761994,230,4920,0,5150,471.840277777778,68.4168402777778,Zonal Heat,N/A,N/A,7422.3295476586136,N/A,N/A,N/A,202599.9073328895,N/A,25324.988416611188,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00039,BLDG_A72B901B-C132-6C40-A237-61B8016937D0,Western Washington,"Grays Harbor, WA",Grays harbor pud,,Y,ABERDEEN,WA,98520,1908,42936,1,1,2,No,2,12,0,0,0,0,12,No,No,,Frame,Wood,"> 90% Crawlspace ",2736,4.4644995224437621E-2,122.14870693406134,3424,0.4,1369.6000000000001,2736,0.22999999999999998,629.28,2352.5320402673942,N/A,N/A,BPA,2181.47130761994,568,4904,0,5472,414.833333333333,19.2919444444444,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00490,BLDG_2B27DE98-9E99-0245-9148-C11EC1A950B3,Puget Sound,"Pierce, WA",Lakeview Power & Light,,Y,LAKEWOOD,WA,98499,1977,42623,1,1,2,Yes,2,0,25,0,0,0,25,Yes,Yes,,Frame over concrete slab,Wood,"> 90% Slab ",3120,4.4644995224437621E-2,139.29238510024538,5390,0.38999999999999996,2102.1,3120,8.1891025641025642E-2,255.5,3105.0573156558012,196289.61442695785,N/A,BPA,2434.11525423729,0,12480,0,12480,1600.43402777778,24.3265972222222,Zonal Heat,Electric,Packaged AC,7851.5845770783144,N/A,N/A,N/A,669740.16442478017,N/A,26789.606576991209,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00216,BLDG_C2584B98-F454-4511-A306-53F48B10057F,Western Montana,"Flathead, MT",Flathead Electric Cooperative,,Y,BIGFORK,MT,59911,1987,42916,3,1,2,No,1,0,0,4,0,0,4,No,No,,Frame,Wood,"> 90% Conditioned Basement ",3479,Exclude,Exclude,4706,8.008089348949371E-2,376.86068476155737,3402,0.17888888888888888,608.57999999999993,Exclude,54449.652420157516,N/A,BPA,528.925423728814,0,6804,0,6804,475.7303125,45.1943796875,Furnace,Electric,Central AC,13612.413105039379,N/A,N/A,N/A,185782.21405757745,N/A,46445.553514394363,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00042,BLDG_39A60871-4304-7F40-ABBA-E37DC3BEB9C9,Western Washington,"Lewis, WA",City of Centralia,,Y,CENTRALIA,WA,98531,1993,42985,1,1,2,Yes,2,0,0,10,0,0,10,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",3623,4.4644995224437628E-2,161.74881769813751,5040,8.3787180561374103E-2,422.28739002932548,3623,6.3469500414021524E-2,229.95,1141.7889855052406,N/A,N/A,BPA,2181.47130761994,0,7246,0,7246,862.638888888889,32.7802777777778,Electric Baseboard,Electric,Packaged AC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00043,BLDG_1ACCBE73-A45E-FB4F-B160-A82BBB14BE0C,Western Washington,"Grays Harbor, WA",Grays Harbor PUD,,Y,ELMA,WA,98541,1946,43006,1,1,1,Yes,7,0,4,1,0,0,5,Yes,No,,Unknown,Wood,"> 90% Crawlspace ",4576,4.4644995224437621E-2,204.29549814702656,3707,8.3787180561374103E-2,310.59907834101381,4576,8.4741388828299E-2,387.77659527829621,1004.7961717663366,N/A,N/A,BPA,2181.47130761994,0,4576,0,4576,268.75,20.425,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00044,BLDG_056D4B43-42D9-4CF5-97DF-50627B40BF0D,Western Washington,"Grays Harbor, WA",Grays Harbor PUD,,Y,ELMA,WA,98541,1975,42936,1,1,1,Yes,7,0,5,2,0,0,6,Yes,No,,Frame,Wood,"> 90% Crawlspace ",3535,4.4644995224437621E-2,157.82005811838698,2730,8.3787180561374103E-2,228.7390029325513,3535,8.4741388828299E-2,299.56080950803698,824.82778722564194,N/A,N/A,BPA,2181.47130761994,0,3535,0,3535,365.020833333333,23.1179861111111,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00045,BLDG_9442FC9B-29C0-C045-8D1D-E55D2C084533,Western Washington,"Grays Harbor, WA",Grays harbor PUD,,Y,HOQUIAM,WA,98550,1974,42935,1,1,2,No,1,0,5,5,0,0,10,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",4454,4.4644995224437621E-2,198.84880872964516,4950,5.3319114902692602E-2,263.9296187683284,4454,5.4086214638527169E-2,240.9,1070.9128024979734,N/A,N/A,BPA,2181.47130761994,62,4392,0,4454,966.40625,36.7234375,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00046,BLDG_068160C0-61D9-4616-8DD4-58C4998FFEC8,Western Washington,"Mason, WA",Mason county pud 3,,Y,SHELTON,WA,98584,1930,42986,1,1,2,Yes,4,Unknown,Unknown,Unknown,Unknown,Unknown,8,No,No,,Frame,Wood,"> 90% Crawlspace ",1630,4.4644995224437628E-2,72.771342215833329,2914,0.11225738333947416,327.1180150512277,1630,8.4741388828299E-2,138.12846379012737,852.22900161274401,46705.111999080604,N/A,BPA,2181.47130761994,276,2984,0,3260,826.871527777778,39.2763975694444,Electric Baseboard,Electric,Packaged AC,5119.4914170099064,N/A,5749.1806630013489,N/A,159357.84214086301,N/A,17467.704714837801,N/A,19616.204422160601,N/A,N/A,N/A,N/A,N/A
BLDG_00047,BLDG_ACAEBB25-C74E-4DEA-81B4-024954AC257C,Western Washington,"Cowlitz, WA",Cowlitz PUD,,Y,KELSO,WA,98047,1972,43007,1,1,4,No,1,3,26,0,0,0,29,No,No,,Unknown,Masonry,Other,0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,161549.07143544644,N/A,BPA,2181.47130761994,2750,12750,4500,20000,1123.75,14.725,Furnace,N/A,N/A,4452.886201283548,N/A,32415.371598223563,N/A,551205.4317377432,N/A,15193.247718779465,N/A,110601.24789313879,N/A,N/A,Furnace,N/A,N/A
BLDG_00224,BLDG_DD446BBF-456D-4712-AFD0-ED623544B4B0,Western Montana,"Flathead, MT",Flathead Electric Cooperative,,Y,KALISPELL,MT,59901,1965,42998,3,1,2.5,No,1,0,7,7,7,0,21,No,No,,Frame,Wood,"> 90% Conditioned Basement ",3415,3.740924917059657E-2,127.75258591758728,8748,0.21348855545446582,1867.5978831156669,3415,0.104,355.15999999999997,5022.7517190332546,106507.95261118581,N/A,BPA,528.925423728814,300,9945,0,10245,2303.65625,127.249583333333,Electric Baseboard,Electric,Packaged AC,4460.0565044850218,N/A,12846.766017000347,N/A,363405.134309366,N/A,15217.712793302893,N/A,43833.165650005183,N/A,N/A,N/A,N/A,N/A
