Cadmus ID,DB_SiteID,PK_SiteID,CK_BuildingID,Region,County,Electric Utility,Gas Utility,Is electric BPA utility,Home Type - FMP Detailed,Home Type - Final,City,State,Zip,Year Built,Site Visit Date,Heating Zone,Cooling Zone,Ownership,N Floors,Conditioned Area,Conditioned Volume,Construction,Framing Type,Foundation Type,Qty Occupants,Qty Bedrooms,Qty Bathrooms,Qty Rooms,Qty Installed CFL Lamps,Qty Installed LED Lamps,Qty Installed Incandescent Lamps,Qty Installed Halogen Lamps,Qty Installed Incandescent / Halogen Lamps,Qty Installed Linear Fluor. Lamps,Qty Installed Unknown Lamps,Qty Installed Other Lamps,Qty Stored CFL Lamps,Qty Stored LED Lamps,Qty Stored Incandescent Lamps,Qty Stored Halogen Lamps,Qty Stored Incandescent / Halogen Lamps,Qty Stored Linear Fluor. Lamps,Qty Stored Unknown Lamps,Qty Stored Other Lamps,Total Installed Lighting,Total Stored Lighting,Primary Heating System,Primary Heating Fuel,Primary Cooling System,Attic Ceiling Area,Attic Ceiling U-Value,Roof Deck Ceiling Area,Roof Deck Ceiling U-Value,Sloped / Vaulted (no attic) Ceiling Area,Sloped / Vaulted (no attic) Ceiling U-Value,Adiabatic Ceiling Area,Adiabatic Ceiling U-Value,Other Ceiling Area,Other Ceiling U-Value,Total Ceiling Area,Total Ceiling U-Value,Ceiling UA,Adiabatic Wall Area,Adiabatic Wall U-Value,Framed Wall Area,Framed Wall U-Value,Framed 2x2 Wall Area,Framed 2x2 Wall U-Value,Framed 2x3 Wall Area,Framed 2x3 Wall U-Value,Framed 2x4 Wall Area,Framed 2x4 Wall U-Value,Framed 2x6 Wall Area,Framed 2x6 Wall U-Value,Framed 2x8 Wall Area,Framed 2x8 Wall U-Value,Framed Alternative Framed Wall Area,Framed Alternative Framed Wall U-Value,ICF Wall Area,ICF Wall U-Value,Infill Frame Wall Area,Infill Frame Wall U-Value,Knee Wall Area,Knee Wall U-Value,Log Wall Area,Log Wall U-Value,Masonry Wall Area,Masonry Wall U-Value,Masonry (Basement) Wall Area,Masonry (Basement) Wall U-Value,Other Wall Area,Other Wall U-Value,SIP Wall Area,SIP Wall U-Value,Total Wall Area,Total Wall U-Value,Wall UA,Basement Floor Area,Basement Floor U-Value,Cantilever Floor Area,Cantilever Floor U-Value,Crawlspace Floor Area,Crawlspace Floor U-Value,Floor over other area Floor Area,Floor over other area Floor U-Value,Slab Floor Area,Slab Floor Perimeter,Slab Floor F-Value,Slab Floor FA,Total Floor Area,Total Floor U-Value,Floor UA,Window Area,Window U-Value,Window UA,Door Area,Door U-Value,Door UA,Storm Window Area,Storm Window U-Value,Storm Window UA,Skylight Area,Skylight U-Value,Skylight UA,Window and Door UA,Whole House UA,Conditioned Volume to Area Ratio,Floor to Ceiling Ratio,Window to Wall Ratio,Wall Area to Conditioned Area,Audio Equipment Qty,Dehumidifier Qty,Desktop Qty,Dishwasher Qty,Dryer Qty,Freezer Qty,Game Console Qty,Laptop Qty,Large Unusual Load Qty,Power Strip Qty,Refrigerator Qty,Stove/Oven Qty,Television Qty,Thermostat Qty,Washer Qty,Well Pump Qty,Total Appliances,Faucet Qty,Showerhead Qty,Ducting Qty,Ventilation Qty,Blower Door Qty,TrueFlow Qty,Air Handler Qty,Air Source Heat Pump Qty,Air Source Dual Fuel Heat Pump Qty,Boiler Qty,Central AC Qty,Chiller Qty,Cooling Tower Qty,Electric Baseboard Qty,Evaporative Cooling Qty,Furnace Qty,GeoThermal Heat Pump Qty,Mini-split AC Qty,Mini-split HP Qty,Packaged AC Qty,Packaged HP Qty,Stove/Fireplace Qty,Water Source Heat Pump Qty,Zonal Heat Qty,Instantaneous Electric Resistance Water Heater Qty,Instantaneous Fossil Fuel Condensing Water Heater Qty,Instantaneous Fossil Fuel Non-Condensing Water Heater Qty,Instantaneous Unknown Water Heater Qty,Storage Electric Heat Pump (Packaged) Water Heater Qty,Storage Electric Heat Pump (Split System) Water Heater Qty,Storage Electric Resistance Water Heater Qty,Storage Fossil Fuel Condensing Water Heater Qty,Storage Fossil Fuel Non-Condensing Water Heater Qty,Storage Indirect Water Heater Water Heater Qty,Storage Unknown Water Heater Qty,Total DHW,Total Cooling,Total Heating,Annual Electric Usage (kWh),Annual Gas Usage (Therms),Annual Wood Cord Usage (Cords),Annual Wood Pellet Usage (Tons),Annual Propane Usage (Gallons),Annual Oil Usage (Gallons),Strata Territory,Strata Population Estimate,Annual Electric Usage (kBtu),Annual Gas Usage (kBtu),Annual Wood Cord Usage (kBtu),Annual Wood Pellet Usage (kBtu),Annual Propane Usage (kBtu),Annual Oil Usage (kBtu)
BPH50172 OS BPA,SITE_00017,SITE_6C465F42-B0D7-4241-8D90-D6343FDC3EDC,,Puget Sound,"Snohomish, WA",Snohomish PUD,N/A,Y,Double Wide,Manufactured,EVERETT,WA,98203,1968,42972,1,1,Own / buying,1,1456,10774,Frame,Wood,"> 90% Crawlspace ",3,3,2,14,11,19,4,17,0,1,0,7,1,0,0,1,0,0,0,0,59,2,Furnace,Electric,Packaged AC,1456,0.11912463619514453,0,0,0,0,0,0,0,0,1456,0.11912463619514453,173.44547030013044,0,0,0,0,0,0,0,0,1214,9.4660257130752795E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,9.4660257130752795E-2,114.91755215673389,0,0,0,0,1456,9.5973844265126312E-2,0,0,0,0,0,0,1456,9.5973844265126312E-2,139.73791725002391,87.5198611111111,0.38,33.2575472222222,37.7777777777778,0.66352941176470581,25.0666666666667,0,0,0,0,0,0,58.3242138888889,486.42515359577715,7.3997252747252746,1,7.2092142595643435E-2,0.83379120879120883,0,0,2,1,1,0,2,0,0,0,2,1,4,1,1,0,15,3,2,2,6,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,19518.167317176602,N/A,1,0,0,0,SnoPUD,16959,66595.986886206563,N/A,18000,0,0,0
BPH50309 OS BPA,SITE_00018,SITE_3190FD30-6899-0242-9AB6-67079FB8F5BF,,Puget Sound,"Snohomish, WA",Snohomish PUD,N/A,Y,Double Wide,Manufactured,EVERETT,WA,98208,1978,42816,1,1,Own / buying,1,1817.6,15268,Frame,Wood,"> 90% Crawlspace ",2,2,2,10,7,8,19,5,0,0,0,0,1,2,12,2,0,0,0,0,39,17,Air Source Heat Pump,Electric,Air Source Heat Pump,1834,8.97584458242313E-2,0,0,0,0,0,0,0,0,1834,8.97584458242313E-2,164.6169896416402,0,0,0,0,0,0,0,0,1380,9.4660257130752795E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,9.4660257130752795E-2,130.63115484043885,0,0,0,0,1818,7.4258446073681456E-2,0,0,0,0,0,0,1818,7.4258446073681456E-2,135.00185496195289,209.022777777778,0.38,79.4286555555556,37.9444444444444,1.0648706686188385,40.4059259259259,0,0,0,5.83333333333333,0.6,3.5,123.334581481481,553.58458092551336,8.400088028169014,0.99127589967284624,0.15146578099838967,0.75924295774647887,0,0,1,1,1,0,2,0,0,0,1,1,3,1,1,0,12,4,2,1,3,0,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,18583.034192211599,N/A,0,0,0,0,SnoPUD,16959,63405.312663825971,N/A,0,0,0,0
BPH50538 OS BPA,SITE_00019,SITE_DDA1B475-4FFF-544B-A39E-D30162990904,,Puget Sound,"Snohomish, WA",Snohomish PUD,N/A,Y,Double Wide,Manufactured,MARYSVILLE,WA,98270,1990,42823,1,1,Occupy without rent,1,1680,14280,Frame,Wood,"> 90% Crawlspace ",2,2,2,10,3,0,13,3,0,4,1,7,0,0,5,0,0,0,0,0,31,5,Furnace,Electric,,1691,8.97584458242313E-2,0,0,0,0,0,0,0,0,1691,8.97584458242313E-2,151.78153188877513,0,0,0,0,0,0,0,0,0,0,1376,9.1659756198689768E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376,9.1659756198689768E-2,126.12382452939713,0,0,0,0,1680,7.4258446073681456E-2,0,0,0,0,0,0,1680,7.4258446073681456E-2,124.75418940378485,130.140138888889,0.7,91.0980972222222,37.9491666666667,0.85333333333333328,32.3832888888889,0,0,0,6.66666666666667,1.3,8.66666666666667,132.148052777778,534.80759859973489,8.5,0.99349497338852755,9.4578589308785529E-2,0.81904761904761902,0,0,0,1,1,0,0,0,0,1,1,1,3,1,1,0,10,3,2,1,2,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,15145.963712831701,N/A,0,0.5,0,0,SnoPUD,16959,51678.028188181765,N/A,0,8000,0,0
BPH50665 OS BPA,SITE_00020,SITE_BEE518F0-EF06-2F4D-B9D0-7B2AD645E8B6,,Puget Sound,"Snohomish, WA",Snohomish PUD,N/A,Y,Double Wide,Manufactured,MARYSVILLE,WA,98271,2000,42822,1,1,Own / buying,1,1690,14365,Frame,Wood,"> 90% Crawlspace ",2,3,2,12,12,3,37,1,0,20,1,0,0,0,0,0,0,0,0,0,74,0,Air Source Heat Pump,Electric,Air Source Heat Pump,1690,4.6513509885734286E-2,0,0,0,0,0,0,0,0,1690,4.6513509885734286E-2,78.607831706890948,0,0,0,0,0,0,0,0,0,0,1547,6.6361070416133025E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547,6.6361070416133025E-2,102.66057593375778,0,0,0,0,1690,2.8683943865281468E-2,0,0,0,0,0,0,1690,2.8683943865281468E-2,48.47586513232568,236.090277777778,0.38,89.7143055555556,80,0.74,59.2,0,0,0,6.70833333333333,0,0,148.914305555556,378.65857832852998,8.5,1,0.15261168569992101,0.91538461538461535,0,0,3,1,1,0,0,0,0,5,2,1,3,1,1,0,18,3,2,1,3,0,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3,14147.358862097601,N/A,0,2,0,0,SnoPUD,16959,48270.788437477015,N/A,0,32000,0,0
BPH55068 OS BPA,SITE_00021,SITE_4A497265-8FD0-884C-A3DF-2C0C440EEDE4,,Western Washington,"Lewis, WA",Lewis County PUD,N/A,Y,Single Family Detached,Single Family (4 or fewer units),WINLOCK,WA,98596,2017,42937,1,1,Own / buying,1,2313,19827,Frame,Wood,"> 90% Crawlspace ",4,4,2,17,3,56,0,0,0,2,0,0,0,0,0,0,0,0,0,0,61,0,Air Source Heat Pump,Electric,Air Source Heat Pump,1241,2.8307991612590039E-2,0,0,942,Exclude,0,0,0,0,2183,Exclude,Exclude,0,0,0,0,0,0,0,0,0,0,2040,6.6361070416133025E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040,6.6361070416133025E-2,135.37658364891138,0,0,0,0,2293,4.901873757275306E-2,0,0,0,0,0,0,2293,4.901873757275306E-2,112.39996525432277,232.305555555556,0.38,88.2761111111111,37.7777777777778,0.66352941176470581,25.0666666666667,0,0,0,0,0,0,113.342777777778,Exclude,8.5719844357976651,1.0503893724232707,0.1138752723311547,0.88197146562905315,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,6,4,2,1,4,0,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,N/A,N/A,0,0,0,0,BPA,292663,N/A,N/A,0,0,0,0
bph55105 OS BPA,SITE_00022,SITE_E796EE7D-27E8-6A48-AF2B-D1B223024AB2,,Puget Sound,"Pierce, WA",Peninsula Light Company,N/A,Y,Single Wide,Manufactured,GIG HARBOR,WA,98332,1971,42929,1,1,Own / buying,1,860,6373,Frame,Wood,"> 90% Crawlspace ",1,2,2,9,6,0,13,1,0,0,0,0,0,6,1,0,0,0,0,0,20,7,Furnace,Electric,,860,0.11249073172367714,0,0,0,0,0,0,0,0,860,0.11249073172367714,96.742029282362338,0,0,0,0,0,0,0,0,933,0.11187233948604208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,0.11187233948604208,104.37689274047726,0,0,0,0,860,5.8566491690738257E-2,0,0,0,0,0,0,860,5.8566491690738257E-2,50.367182854034901,88.1408333333333,0.38,33.4935166666667,34.4444444444444,0.85333333333333339,29.3925925925926,0,0,0,0,0,0,62.8861092592593,314.37221413613378,7.4104651162790693,1,9.4470346552340115E-2,1.0848837209302327,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,7,3,2,1,1,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,N/A,N/A,0,0,0,0,BPA,11058,N/A,N/A,0,0,0,0
BPH55455 OS BPA,SITE_00023,SITE_E0B3D229-6DC9-2340-99B5-11E95A29A392,,Western Washington,"Clallam, WA",Clallam County PUD,N/A,Y,Double Wide,Manufactured,SEQUIM,WA,98382,1998,42933,1,1,Own / buying,1,1222,10082,Frame,Wood,"> 90% Crawlspace ",1,3,2,10,10,7,9,1,0,4,0,0,1,0,0,0,0,0,0,0,31,1,Furnace,Electric,,1222,4.6513509885734286E-2,0,0,0,0,0,0,0,0,1222,4.6513509885734286E-2,56.8395090803673,0,0,0,0,0,0,0,0,0,0,1205,6.6361070416133025E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,6.6361070416133025E-2,79.965089851440297,0,0,0,0,1222,3.946534541775789E-2,0,0,0,0,0,0,1222,3.946534541775789E-2,48.226652100500139,132.770833333333,0.868707568387468,115.339027777778,35.5555555555556,1.2266666666666668,43.6148148148148,0,0,0,0,0,0,158.953842592593,343.98509362490029,8.2504091653027825,1,0.11018326417704012,0.98608837970540097,0,0,0,1,1,1,0,1,0,2,1,1,2,1,1,0,12,3,2,1,2,0,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,15210.7877740084,N/A,0,0,0,0,BPA,40733,51899.207884916665,N/A,0,0,0,0
bph55563 OS BPA,SITE_00024,SITE_784B5C87-4345-574F-A24C-2EC8FBC022CD,,Western Washington,"Clallam, WA",Clallam County PUD,N/A,Y,Single Wide,Manufactured,SEQUIM,WA,98382,1973,42930,1,1,Own / buying,1,840,6300,Frame,Wood,"> 90% Crawlspace ",1,2,1,7,0,0,21,0,0,0,0,0,0,0,9,0,0,0,0,0,21,9,Furnace,Electric,,840,0.11912463619514453,0,0,0,0,0,0,0,0,840,0.11912463619514453,100.06469440392141,0,0,0,0,0,0,0,0,1110,9.4660257130752795E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,9.4660257130752795E-2,105.0728854151356,0,0,0,0,840,8.2412330804208303E-2,0,0,0,0,0,0,840,8.2412330804208303E-2,69.226357875534973,126.966805555556,1.16,147.281494444444,49.0777777777778,1.1049550977284734,54.2287407407407,0,0,0,0,0,0,201.510235185185,475.87417287977718,7.5,1,0.11438450950950951,1.3214285714285714,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,7,2,1,1,1,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14468.4643056194,N/A,0,0,0,0,BPA,40733,49366.40021077339,N/A,0,0,0,0
BPH55630 OS BPA,SITE_00025,SITE_A42D5A98-8676-D24E-94A0-AA745BDA368C,,Western Washington,"Clallam, WA",Clallam County PUD,N/A,Y,Double Wide,Manufactured,SEQUIM,WA,98382,1979,42933,1,1,Own / buying,1,1412,11151,Frame,Wood,"> 90% Crawlspace ",1,2,2,11,12,0,29,1,0,4,0,0,7,0,0,0,0,0,0,0,46,7,Furnace,Electric,,1532,8.97584458242313E-2,0,0,0,0,0,0,0,0,1532,8.97584458242313E-2,137.50993900272235,0,0,0,0,0,0,0,0,1282,9.4660257130752795E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,9.4660257130752795E-2,121.35444964162508,0,0,0,0,1532,8.8104110691022988E-2,0,0,0,0,0,0,1532,8.8104110691022988E-2,134.97549757864721,245.025538194444,0.443603276614236,108.694131597222,34.5347222222222,0.61996648568938939,21.4103703703704,0,0,0,0,0,0,130.104501967593,523.94438819058723,7.8973087818696888,1,0.19112756489426247,0.90793201133144474,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,7,4,2,0,2,0,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7685.72654882196,N/A,0,0,0,0,BPA,40733,26223.698984580526,N/A,0,0,0,0
BPH55883 OS BPA,SITE_00026,SITE_8E7EC5D8-1109-6F44-94D6-08A830022509,,Western Washington,"Clallam, WA",Clallam County PUD,N/A,Y,Single Family Detached,Single Family (4 or fewer units),SEQUIM,WA,98382,2010,42934,1,1,Own / buying,1,1485,12385,Frame,Wood,"> 90% Crawlspace ",3,3,2,9,14,5,12,4,0,4,2,2,6,11,18,7,0,0,0,0,43,42,Furnace,Electric,,0,0,0,0,1458,0.10165766683261593,0,0,0,0,1458,0.10165766683261593,148.21687824195402,0,0,0,0,0,0,0,0,0,0,1285,6.6361070416133025E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,6.6361070416133025E-2,85.27397548473094,0,0,0,0,1485,3.1156730827341994E-2,0,0,0,0,0,0,1485,3.1156730827341994E-2,46.26774527860286,152.502604166667,0.38,57.9509895833333,40,1.2266666666666668,49.0666666666667,0,0,0,0,0,0,107.01765625,386.77625525528782,8.3400673400673409,1.0185185185185186,0.11867906939040208,0.86531986531986527,1,0,0,1,1,0,1,2,0,1,1,2,3,1,1,0,15,4,2,1,2,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,14147.479870630301,N/A,0,0,140,0,BPA,292663,48271.201318590589,N/A,0,0,12880,0
bph56023 OS BPA,SITE_00027,SITE_8E1C7401-57BB-154E-9D6A-1EA8C4D12CFC,,Western Washington,"Grays Harbor, WA",Grays harbor pud,N/A,Y,Single Wide,Manufactured,ELMA,WA,98541,Unknown,42935,1,1,Own / buying,1,840,5804,Frame,Wood,"> 90% Crawlspace ",1,2,2,8,8,0,2,0,0,0,0,2,0,0,0,4,0,0,0,0,12,4,Furnace,Electric,,840,0.17092341057191443,0,0,0,0,0,0,0,0,840,0.17092341057191443,143.57566488040811,0,0,0,0,0,0,0,0,1023,0.29006968641114983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,0.29006968641114983,296.7412891986063,0,0,0,0,840,5.8545074406986114E-2,0,0,0,0,0,0,840,5.8545074406986114E-2,49.177862501868333,107.607638888889,1.16,124.824861111111,32,1.2266666666666668,39.2533333333333,0,0,0,0,0,0,164.078194444444,653.57301102532722,6.9095238095238098,1,0.10518830780927556,1.2178571428571427,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,5,3,2,1,0,0,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5932.1414792023397,N/A,0,0,0,0,BPA,40733,20240.466727038383,N/A,0,0,0,0
BPH56082 OS BPA,SITE_00028,SITE_D83A62A3-B686-4E40-AD4F-D17B843F99A9,,Western Washington,"Grays Harbor, WA",Grays harbor pud,N/A,Y,Single Wide,Manufactured,ELMA,WA,98541,1976,42935,1,1,Own / buying,1,1156,8624,Frame,Wood,"> 90% Crawlspace ",1,3,2,10,26,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,30,0,Furnace,Electric,Packaged AC,1156,4.5357203667753011E-2,0,0,0,0,0,0,0,0,1156,4.5357203667753011E-2,52.43292743992248,0,0,0,0,0,0,0,0,1411,0.10084316707413324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,0.10084316707413324,142.289708741602,0,0,0,0,1156,7.3051448174195899E-2,0,0,0,0,0,0,1156,7.3051448174195899E-2,84.447474089370459,115.436631944444,0.551363858538309,63.6475868055556,70.7309027777778,1.1197826922919585,79.2032407407408,0,0,0,0,0,0,142.850827546296,422.02093781719128,7.4602076124567471,1,8.1811929088904653E-2,1.2205882352941178,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,9,3,2,1,3,0,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,13662.571209276,N/A,0,0,0,0,BPA,40733,46616.692966049712,N/A,0,0,0,0
BPH56096 OS BPA,SITE_00029,SITE_72907A56-F230-9E4B-99EA-3C6EDEE6BD4B,,Western Washington,"Grays Harbor, WA",Grays Harbor PUD,N/A,Y,Single Wide,Manufactured,ELMA,WA,98541,1971,42935,1,1,Own / buying,1,762,5521,Frame,Wood,"> 90% Crawlspace ",3,3,1,8,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,Furnace,Electric,,0,0,762,0.11394715615431475,0,0,0,0,0,0,762,0.11394715615431475,86.827732989587844,0,0,0,0,0,0,0,0,1102,0.12572040943673379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,0.12572040943673379,138.54389119928064,0,0,0,0,762,8.3724102922349677E-2,0,0,0,0,0,0,762,8.3724102922349677E-2,63.797766426830457,85.2934027777778,0.828323189969264,70.6505034722222,14.5,0.85333333333333339,12.3733333333333,0,0,0,0,0,0,83.0238368055555,372.19322742125451,7.2454068241469818,1,7.7398732103246631E-2,1.4461942257217848,0,0,1,1,1,2,2,0,0,2,1,1,3,1,1,0,16,2,1,0,1,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24524.1919347152,N/A,0,0,0,0,BPA,40733,83676.542881248257,N/A,0,0,0,0
BPH56216 OS BPA,SITE_00030,SITE_6948D5F7-E05C-DC4D-BD03-CC11BFDC73F5,,Western Washington,"Grays Harbor, WA",Grays harbor pud,N/A,Y,Single Wide,Manufactured,ELMA,WA,98541,1976,42935,1,1,Rent,1,1071,7468,Frame,Wood,"> 90% Crawlspace ",1,2,2,9,9,2,4,6,0,6,0,1,1,0,0,0,0,0,0,0,28,1,Furnace,Electric,,1071,8.97584458242313E-2,0,0,0,0,0,0,0,0,1071,8.97584458242313E-2,96.131295477751721,0,0,0,0,0,0,0,0,1214,0.10084316707413324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,0.10084316707413324,122.42360482799775,0,0,0,0,1071,6.9482922454240953E-2,0,0,0,0,0,0,1071,6.9482922454240953E-2,74.416209948492067,165.90234375,1.05404325565942,174.868246527778,36.7942708333333,0.83723405761200387,30.8054166666667,112.457465277778,0,0,0,0,0,205.673663194444,498.64477344868601,6.9729225023342671,1,0.13665761429159803,1.1335200746965453,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,10,3,1,1,2,0,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,16688.3900928074,N/A,0,0,0,0,BPA,40733,56940.786996658848,N/A,0,0,0,0
BPH56221 OS BPA,SITE_00031,SITE_1EBD1B86-D1FD-0140-8E56-EA633026AB6D,,Western Washington,"Grays Harbor, WA",Grays harbor pud,N/A,Y,Double Wide,Manufactured,ELMA,WA,98541,1974,42935,1,1,Own / buying,1,1440,10757,Frame,Wood,"> 90% Crawlspace ",1,2,2,10,12,1,14,0,0,0,0,2,1,3,3,0,0,0,0,0,29,7,Furnace,Electric,Packaged AC,1440,0.11912463619514455,0,0,0,0,0,0,0,0,1440,0.11912463619514455,171.53947612100814,0,0,0,0,0,0,0,0,1255,9.4660257130752795E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255,9.4660257130752795E-2,118.79862269909476,0,0,0,0,1440,9.5973844265126312E-2,0,0,0,0,0,0,1440,9.5973844265126312E-2,138.20233574178189,184.863715277778,0.422662058667468,78.1348784722222,33.4817708333333,1.0387513935340025,34.7792361111111,0,0,0,0,0,0,112.914114583333,541.45454914521815,7.4701388888888891,1,0.14730176516157589,0.87152777777777779,0,0,0,0,1,0,0,1,0,0,1,1,2,1,1,0,8,3,2,1,1,0,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,16271.4115823928,N/A,0,0,0,0,BPA,40733,55518.056319124233,N/A,0,0,0,0
BPH56384 OS BPA,SITE_00032,SITE_9D407600-0AAC-1C4F-B0DA-BD854ED36D59,,Western Washington,"Clark, WA",Clark PUD,N/A,Y,Double Wide,Manufactured,WASHOUGAL,WA,98671,1991,42935,1,1,Own / buying,1,1326,10608,Frame,Wood,"> 90% Crawlspace ",2,3,2,14,5,14,22,1,0,0,0,0,1,3,0,0,0,0,0,0,42,4,Air Source Heat Pump,Electric,Air Source Heat Pump,1326,4.6513509885734286E-2,0,0,0,0,0,0,0,0,1326,4.6513509885734286E-2,61.676914108483665,0,0,0,0,0,0,0,0,0,0,1104,6.6361070416133025E-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,6.6361070416133025E-2,73.262621739410861,0,0,0,0,1326,4.901873757275306E-2,0,0,0,0,0,0,1326,4.901873757275306E-2,64.998846021470555,196.322916666667,0.38,74.6027083333333,37.2222222222222,1.2266666666666666,45.6592592592593,0,0,0,0,0,0,120.261967592593,320.20034946195767,8,1,0.1778287288647343,0.83257918552036203,1,0,0,1,1,0,0,0,0,2,2,1,2,1,1,0,12,3,2,1,2,0,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,16625.930095626802,N/A,0,0,0,0,BPA,40733,56727.673486278647,N/A,0,0,0,0
bph56495 OS BPA,SITE_00033,SITE_27C26672-5043-5E42-AB1F-5BC36AB8A93C,,Western Washington,"Clark, WA",Clark PUD,N/A,Y,Double Wide,Manufactured,BATTLE GROUND,WA,98604,1967,42970,1,1,Own / buying,1,1056,7656,Frame,Wood,"> 90% Crawlspace ",7,3,2,12,12,8,1,0,0,0,0,6,0,0,0,0,0,0,0,0,27,0,Furnace,Electric,Packaged AC,1056,0.11912463619514453,0,0,0,0,0,0,0,0,1056,0.11912463619514453,125.79561582207262,0,0,0,0,0,0,0,0,986,0.12572040943673379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,0.12572040943673379,123.96032370461953,0,0,0,0,1056,9.2871873015322542E-2,0,0,0,0,0,0,1056,9.2871873015322542E-2,98.0726979041806,91.7608333333333,0.38,34.8691166666667,50.5555555555556,0.53450549450549456,27.0222222222222,0,0,0,0,0,0,61.8913388888889,409.7199763197616,7.25,1,9.3063725490196064E-2,0.93371212121212122,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,7,3,2,1,2,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,15554.9211666187,N/A,0,0,0,0,BPA,40733,53073.391020503004,N/A,0,0,0,0
