"CK_SiteID","Building Size","Region","County","City","State","Zip","Zip_notes","Heating Zone","Heating Zone_notes","Cooling Zone","Cooling Zone_notes","Electric Utility","Gas Utility","BPA Utility","Strata Territory","Strata Population Estimate","Strata Population Estimate_notes","Site Case Weight","Site Case Weight_Notes","Site Visit Date","Site Visit Date_notes","Vintage","Vintage_notes","N Floors","N Floors_notes","In MF Complex","Qty Buildings in Complex","Qty Buildings in Complex_notes","Qty Studio Units","Qty Studio Units_notes","Qty One-Bedroom Units","Qty One-Bedroom Units_notes","Qty Two-Bedroom Units","Qty Two-Bedroom Units_notes","Qty Three-Bedroom Units","Qty Three-Bedroom Units_notes","Qty Four-Bedroom Units","Qty Four-Bedroom Units_notes","Total Units in Building","Total Units in Building_notes","Limited to 55 or Older","Limited to Low Income","Construction","Framing Type","Foundation Type","Commercial Space in Building","Parking Provided","Parking Lot","Covered Lot","Open Garage","Enclosed Garage","Parking Area Directly Illuminated","Parking Area (sq ft)","Parking Area (sq ft)_notes","Parking Stalls","Parking Stalls_notes","Parking Reserved for Commercial","Parking Reserved for Commercial_notes","Parking Notes","Interior Building Common Areas","Elevator Qty","Elevator Qty_notes","Pool Type","Pool Cover","Pool Solar Assist","Pool Location","Pool Heating Fuel","Pool Availability (months)","Pool Availability (months)_notes","Qty Residential Floors","Qty Residential Floors_notes","Qty Non-Residential Floors","Qty Non-Residential Floors_notes","Qty Parking Floors","Qty Parking Floors_notes","Qty Storage/Mechanical Floors","Qty Storage/Mechanical Floors_notes","Residential Area (sq ft)","Residential Area (sq ft)_notes","Interior Common Area (sq ft)","Interior Common Area (sq ft)_notes","Total Enclosed Area (sq ft)","Total Enclosed Area (sq ft)_notes","Commercial Area (sq ft)","Commercial Area (sq ft)_notes","Grocery Area (sq ft)","Grocery Area (sq ft)_notes","Office Area (sq ft)","Office Area (sq ft)_notes","Retail Area (sq ft)","Retail Area (sq ft)_notes","Other Commercial Area (sq ft)","Other Commercial Area (sq ft)_notes","Vacant Area (sq ft)","Vacant Area (sq ft)_notes","Total Ceiling Area","Total Ceiling Area_notes","Total Ceiling U-Value","Total Ceiling U-Value_notes","Ceiling UA","Ceiling UA-Notes","Total Wall Area","Total Wall Area_notes","Total Wall U-Value","Total Wall U-Value_notes","Wall UA","Wall UA_notes","Total Floor Area","Total Floor Area_notes","Total Floor U-Value","Total Floor U-Value_notes","Floor UA","Floor UA_notes","Total Window Area","Total Window Area_notes","Window UA","Window UA_notes","Whole House UA","Whole House UA_notes","Area of Conditioned Common Space","Area of Conditioned Common Space_notes","Total Residential Floor Area","Total Residential Floor Area_notes","Total Non-Residential Floor Area","Total Non-Residential Floor Area_notes","Total Conditioned Area","Total Conditioned Area_notes","Primary Heating System","Primary Heating Fuel","Primary Cooling System","Central Building Heat","Common Area Primary Heating System","Common Area Primary Heating Fuel","Common Area Primary Cooling System","Annual Residential Electric Usage (kWh)","Annual Residential Electric Usage (kWh)_notes","Annual Non-Residential Electric Usage (kWh)","Annual Non-Residential Electric Usage (kWh)_notes","Annual Electric Usage (kWh)","Annual Electric Usage (kWh)_notes","Annual Residential Gas Usage (Therms)","Annual Residential Gas Usage (Therms)_notes","Annual Non-Residential Gas Usage (Therms)","Annual Non-Residential Gas Usage (Therms)_notes","Annual Gas Usage (Therms)","Annual Gas Usage (Therms)_notes","Annual Residential Electric Usage (kBtu)","Annual Residential Electric Usage (kBtu)_notes","Annual Non-Residential Electric Usage (kBtu)","Annual Non-Residential Electric Usage (kBtu)_notes","Annual Electric Usage (kBtu)","Annual Electric Usage (kBtu)_notes","Annual Residential Gas Usage (kBtu)","Annual Residential Gas Usage (kBtu)_notes","Annual Non-Residential Gas Usage (kBtu)","Annual Non-Residential Gas Usage (kBtu)_notes","Annual Gas Usage (kBtu)","Annual Gas Usage (kBtu)_notes"
"BLDG_00459","Apartment Building (3 or fewer floors)","Puget Sound","King, WA","SEATTLE","WA",98168,,1,,1,,"Seattle City Light",,"Y","SCL",2633,,37.0800,,9/13/2016 12:00:00 AM,,1970,,3.00000,,"No",1,,0,,3,,15,,0,,0,,18,,"No","No","Frame","Wood","> 90% Crawlspace","No","Yes","Yes","No","No","No","NA",13222.0000,,43,,0,,"NA","No",0,,"N/A","NA","NA","NA","NA",,"NA",3.00000,,0.0000,,0.0000,,0.0000,,12570.0000,,,"NA",12570.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",4190.0000,,0.0253,,105.9000,,10305.0000,,0.0533,,549.5000,,4190.0000,,0.1264,,529.6000,,1878.2000,,39.6000,,1898.7000,,0.0000,,12570.0000,,0.0000,,12570.0000,,"Electric Baseboard","Electric","N/A","N/A","N/A","N/A","N/A",9075.2000,,,"N/A",163353.4000,,,"N/A",,"N/A",,"N/A",30964.5400,,,"N/A",557361.6000,,,"N/A",,"N/A",,"N/A"
"BLDG_00460","Apartment Building (3 or fewer floors)","Puget Sound","King, WA","TUKWILA","WA",98188,,1,,1,,"Puget Sound Energy",,"N","PSE - King County",4651,,89.4300,,9/7/2016 12:00:00 AM,,,"Unknown",2.00000,,"Yes",12,,0,,0,,12,,0,,0,,12,,"No","No","Frame","Wood","> 90% Crawlspace","Yes","Yes","Yes","No","Yes","No","NA",2702.0000,,12,,100,,"Open garages and uncovered parking","No",0,,"N/A","NA","NA","NA","NA",,"NA",2.00000,,0.0000,,0.0000,,0.0000,,6001.0000,,,"NA",6685.0000,,342.0000,,0.0000,,342.0000,,0.0000,,0.0000,,0.0000,,3881.0000,,0.0446,,173.3000,,5715.0000,,0.0838,,478.8000,,3862.0000,,0.0696,,268.8000,,871.7000,,27.6000,,1252.1000,,0.0000,,6001.0000,,684.0000,,6685.0000,,"Electric Baseboard","Electric","N/A","N/A","N/A","N/A","N/A",7513.3000,,10760.0000,,100919.9000,,,"N/A",,"N/A",,"N/A",25635.4800,,36713.0000,,344338.8000,,,"N/A",,"N/A",,"N/A"
"BLDG_00462","Apartment Building (3 or fewer floors)","Puget Sound","King, WA","BURIEN","WA",98166,,1,,1,,"Seattle City Light",,"Y","SCL",2633,,37.0800,,9/14/2016 12:00:00 AM,,1983,,3.00000,,"No",1,,0,,38,,0,,0,,0,,38,,"Yes","Yes","Solid masonry","Concrete","> 90% Slab","No","Yes","Yes","No","No","No","NA",15540.0000,,20,,0,,"NA","Yes",1,,"N/A","NA","NA","NA","NA",,"NA",3.00000,,0.0000,,0.0000,,0.0000,,24817.0000,,6153.0000,,30970.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",10560.0000,,0.0446,,471.5000,,12960.0000,,0.4000,,5184.0000,,10560.0000,,0.0398,,420.5000,,4768.3000,,47.7000,,7887.9000,,6153.0000,,24817.0000,,0.0000,,30970.0000,,"Mini-split HP","Electric","Mini-split HP","N/A","Mini-split HP","N/A","Mini-split HP",3995.8000,,,"N/A",151839.1000,,,"N/A",,"N/A",,"N/A",13633.5500,,,"N/A",518075.1000,,,"N/A",,"N/A",,"N/A"
"BLDG_00465","Apartment Building (4 to 6 floors)","Puget Sound","King, WA","SEATTLE","WA",98199,,1,,1,,"Seattle City Light",,"Y","SCL",2633,,37.0800,,9/27/2016 12:00:00 AM,,2008,,4.00000,,"No",1,,13,,7,,10,,2,,0,,32,,"No","No","Unknown","Unknown","> 90% Slab","Yes","NA","NA","NA","NA","NA","NA",,"NA",,"NA",,"NA","NA","Yes",1,,"N/A","NA","NA","NA","NA",,"NA",4.00000,,1.0000,,1.0000,,0.0000,,19380.0000,,2925.0000,,25805.0000,,3500.0000,,0.0000,,1750.0000,,1750.0000,,0.0000,,0.0000,,0.0000,,,"Exclude",,"Exclude",0.0000,,,"Exclude",,"Exclude",0.0000,,,"Exclude",,"Exclude",2132.4000,,25.3000,,,"Exclude",2925.0000,,19380.0000,,3500.0000,,25805.0000,,"Electric Baseboard","Electric","N/A","N/A","N/A","N/A","N/A",6796.4000,,,"N/A",217486.1000,,,"N/A",,"N/A",,"N/A",23189.4600,,,"N/A",742062.6000,,,"N/A",,"N/A",,"N/A"
"BLDG_00466","Apartment Building (3 or fewer floors)","Puget Sound","Snohomish, WA","BOTHELL","WA",98012,,1,,1,,"Snohomish PUD",,"Y","SnoPUD",2183,,77.9700,,9/21/2016 12:00:00 AM,,1995,,2.00000,,"Yes",20,,,"Unknown",,"Unknown",,"Unknown",,"Unknown",,"Unknown",16,,"No","No","Frame","Wood","> 90% Slab","No","Yes","Yes","Yes","No","No","NA",3168.0000,,22,,0,,"NA","No",0,,"N/A","NA","NA","NA","NA",,"NA",2.00000,,0.0000,,0.0000,,0.0000,,8608.0000,,,"NA",8608.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",4304.0000,,0.0253,,108.8000,,7200.0000,,0.1466,,1055.7000,,4304.0000,,0.0763,,328.5000,,1167.9000,,27.7000,,1936.9000,,0.0000,,8608.0000,,0.0000,,8608.0000,,"Electric Baseboard","Electric","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A"
"BLDG_00467","Apartment Building (3 or fewer floors)","Puget Sound","King, WA","KIRKLAND","WA",98034,,1,,1,,"Puget Sound Energy",,"N","PSE - King County",4651,,89.4300,,10/8/2016 12:00:00 AM,,1978,,2.50000,,"Yes",12,,,"Unknown",,"Unknown",,"Unknown",,"Unknown",,"Unknown",40,,"No","No","Frame over concrete slab","Wood","> 90% Slab","No","Yes","Yes","No","No","No","NA",4425.0000,,32,,0,,"NA","No",0,,"Unknown","NA","NA","NA","NA",,"NA",3.00000,,0.0000,,0.0000,,0.0000,,28605.0000,,,"NA",28605.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",9536.0000,,0.0446,,425.7000,,15268.0000,,,"Exclude",,"Exclude",9536.0000,,,"Exclude",,"Exclude",3927.5000,,113.9000,,,"Exclude",0.0000,,28605.0000,,0.0000,,28605.0000,,"Furnace","Electric","N/A","N/A","N/A","N/A","N/A",8564.9000,,,"N/A",342596.8000,,,"N/A",,"N/A",,"N/A",29223.5100,,,"N/A",1168940.3000,,,"N/A",,"N/A",,"N/A"
"BLDG_00468","Apartment Building (3 or fewer floors)","Puget Sound","Thurston, WA","OLYMPIA","WA",98502,,1,,1,,"Puget Sound Energy",,"N","PSE - Non-King County",3653,,117.8300,,9/13/2016 12:00:00 AM,,1972,,2.00000,,"Yes",40,,0,,0,,4,,0,,0,,4,,"No","No","Frame over concrete slab","Wood","> 90% Slab","No","Yes","Yes","No","No","No","NA",2414.5000,,8,,0,,"NA","No",0,,"NA","NA","NA","NA","NA",,"NA",2.00000,,0.0000,,0.0000,,0.0000,,3733.5000,,,"NA",3733.5000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",1866.5000,,0.0253,,47.2000,,4467.8000,,0.0838,,374.3000,,1866.5000,,0.0945,,176.3000,,172.8000,,16.4000,,663.5000,,0.0000,,3733.5000,,0.0000,,3733.5000,,"Electric Baseboard","Electric","N/A","N/A","N/A","N/A","N/A",9073.5000,,10939.9000,,47233.9000,,,"N/A",,"N/A",,"N/A",30958.7800,,37327.1000,,161162.2000,,,"N/A",,"N/A",,"N/A"
"BLDG_00469","Apartment Building (4 to 6 floors)","Puget Sound","King, WA","SEATTLE","WA",98125,,1,,1,,"Seattle City Light",,"Y","SCL",2633,,37.0800,,9/8/2016 12:00:00 AM,,2010,,6.00000,,"No",1,,75,,0,,0,,0,,0,,75,,"No","Yes","Frame over concrete slab","Steel","> 90% Slab","Yes","NA","NA","NA","NA","NA","NA",,"NA",,"NA",,"NA","NA","Yes",2,,"N/A","NA","NA","NA","NA",,"NA",5.00000,,1.0000,,0.0000,,0.0000,,25642.0000,,8052.0000,,41207.0000,,7513.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",0.0000,,,"Exclude",,"Exclude",0.0000,,,"Exclude",,"Exclude",0.0000,,,"Exclude",,"Exclude",2326.0000,,11.8000,,,"Exclude",8052.0000,,25642.0000,,7513.0000,,41207.0000,,"Electric Baseboard","Electric","N/A","N/A","N/A","N/A","N/A",3162.7000,,,"N/A",237200.3000,,,"N/A",,"N/A",,"N/A",10791.0300,,,"N/A",809327.4000,,,"N/A",,"N/A",,"N/A"
"BLDG_00470","Apartment Building (3 or fewer floors)","Puget Sound","King, WA","DES MOINES","WA",98198,,1,,1,,"Puget Sound Energy",,"N","PSE - King County",4651,,89.4300,,9/21/2016 12:00:00 AM,,2000,,2.00000,,"Yes",9,,0,,0,,8,,0,,0,,8,,"No","No","Frame over concrete slab","Wood","> 90% Slab","No","Yes","Yes","Yes","No","No","NA",3328.0000,,19,,0,,"NA","No",0,,"Pool - unheated","Unknown","No","Outdoor","NA",6.00000,,2.00000,,0.0000,,0.0000,,0.0000,,7100.0000,,,"NA",7100.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",3550.0000,,0.0253,,89.8000,,6551.0000,,0.0533,,349.3000,,3550.0000,,0.0816,,289.8000,,1100.2000,,52.3000,,1146.9000,,0.0000,,7100.0000,,0.0000,,7100.0000,,"Zonal Heat","Electric","N/A","N/A","N/A","N/A","N/A",8632.3000,,34326.8000,,103385.3000,,21.9000,,,"N/A",175.1000,,29453.4400,,117123.1000,,352750.6000,,2188.5000,,,"N/A",17508.1000,
"BLDG_00471","Apartment Building (3 or fewer floors)","Puget Sound","King, WA","KENT","WA",98030,,1,,1,,"Puget Sound Energy",,"N","PSE - King County",4651,,89.4300,,9/9/2016 12:00:00 AM,,1980,,3.00000,,"Yes",10,,0,,18,,0,,0,,0,,18,,"No","No","Frame","Wood","Mixed Conditioned Basement and Slab","No","Yes","Yes","Yes","No","No","NA",9424.0000,,36,,0,,"8 covered stalls","No",0,,"Pool - heated","Yes","Yes","Outdoor","Electric",3.00000,,3.00000,,0.0000,,0.0000,,0.0000,,16560.0000,,,"NA",16560.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",5700.0000,,0.0404,,230.3000,,12951.0000,,,"Exclude",,"Exclude",5520.0000,,,"Exclude",,"Exclude",1743.3000,,67.8000,,,"Exclude",0.0000,,16560.0000,,0.0000,,16560.0000,,"Electric Baseboard","Electric","N/A","N/A","N/A","N/A","N/A",10733.5000,,,"N/A",193203.2000,,,"N/A",,"N/A",,"N/A",36622.7300,,,"N/A",659209.2000,,,"N/A",,"N/A",,"N/A"
"BLDG_00472","Apartment Building (3 or fewer floors)","Puget Sound","King, WA","KIRKLAND","WA",98034,,1,,1,,"Puget Sound Energy",,"N","PSE - King County",4651,,89.4300,,10/31/2016 12:00:00 AM,,,"Unknown",2.50000,,"Yes",10,,,"Unknown",,"Unknown",,"Unknown",,"Unknown",,"Unknown",22,,"No","No","Frame over concrete slab","Wood","> 90% Slab","No","Yes","Yes","No","No","No","NA",1760.0000,,11,,0,,"NA","No",0,,"N/A","NA","NA","NA","NA",,"NA",3.00000,,0.0000,,0.0000,,0.0000,,15868.0000,,,"NA",15868.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",5460.0000,,0.0446,,243.8000,,14230.0000,,0.1087,,1547.0000,,5460.0000,,0.0840,,458.4000,,2921.1000,,50.5000,,3359.2000,,0.0000,,15868.0000,,0.0000,,15868.0000,,"Zonal Heat","Electric","N/A","N/A","N/A","N/A","N/A",7960.8000,,,"N/A",175137.7000,,,"N/A",,"N/A",,"N/A",27162.2600,,,"N/A",597569.7000,,,"N/A",,"N/A",,"N/A"
"BLDG_00473","Apartment Building (3 or fewer floors)","Puget Sound","King, WA","KENT","WA",98031,,1,,1,,"Puget Sound Energy",,"N","PSE - King County",4651,,89.4300,,9/7/2016 12:00:00 AM,,1993,,3.00000,,"Yes",9,,0,,11,,8,,0,,0,,19,,"No","No","Frame","Wood","> 90% Crawlspace","No","Yes","Yes","No","No","No","NA",9810.0000,,36,,0,,"NA","No",0,,"N/A","NA","NA","NA","NA",,"NA",3.00000,,0.0000,,0.0000,,0.0000,,22752.0000,,,"NA",22752.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",8004.0000,,0.0253,,202.4000,,17877.0000,,0.0838,,1497.9000,,8004.0000,,0.0326,,260.8000,,1346.5000,,26.9000,,2472.7000,,0.0000,,22752.0000,,0.0000,,22752.0000,,"Electric Baseboard","Electric","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A"
"BLDG_00474","Apartment Building (3 or fewer floors)","Puget Sound","Pierce, WA","UNIVERSITY PLACE","WA",98467,,1,,1,,"City of Tacoma",,"Y","BPA",2434,,162.2700,,9/10/2016 12:00:00 AM,,2008,,2.00000,,"Yes",56,,8,,0,,0,,0,,0,,8,,"No","No","Frame over concrete slab","Wood","> 90% Slab","No","Yes","Yes","Yes","No","No","NA",1764.0000,,9,,10,,"NA","No",0,,"Pool - unheated","No","No","Outdoor","NA",4.00000,,2.00000,,0.0000,,0.0000,,0.0000,,4256.0000,,,"NA",4256.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",2128.0000,,0.0253,,53.8000,,4160.0000,,0.0533,,221.8000,,2128.0000,,0.0714,,151.8000,,467.0000,,40.9000,,754.4000,,0.0000,,4256.0000,,0.0000,,4256.0000,,"Electric Baseboard","Electric","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A"
"BLDG_00475","Apartment Building (3 or fewer floors)","Puget Sound","Snohomish, WA","EVERETT","WA",98201,,1,,1,,"Snohomish PUD",,"Y","SnoPUD",2183,,77.9700,,9/9/2016 12:00:00 AM,,1967,,3.00000,,"No",1,,0,,0,,16,,0,,0,,16,,"No","No","Frame over concrete slab","Wood","> 90% Slab","No","Yes","Yes","Yes","Yes","No","NA",5880.0000,,14,,0,,"NA","No",0,,"N/A","NA","NA","NA","NA",,"NA",3.00000,,0.0000,,1.0000,,0.0000,,13440.0000,,,"NA",13440.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",5880.0000,,0.0446,,262.5000,,10800.0000,,0.2300,,2484.0000,,5880.0000,,,"Exclude",,"Exclude",1821.2000,,43.3000,,,"Exclude",0.0000,,13440.0000,,0.0000,,13440.0000,,"Electric Baseboard","Electric","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A"
"BLDG_00476","Apartment Building (3 or fewer floors)","Puget Sound","King, WA","BELLEVUE","WA",98007,,1,,1,,"Puget Sound Energy",,"N","PSE - King County",4651,,89.4300,,9/9/2016 12:00:00 AM,,1980,,2.50000,,"Yes",7,,,"Unknown",,"Unknown",,"Unknown",,"Unknown",,"Unknown",24,,"No","No","Frame","Wood","> 90% Conditioned Basement","No","Yes","Yes","No","No","No","NA",4680.0000,,15,,0,,"NA","Yes",0,,"N/A","NA","NA","NA","NA",,"NA",3.00000,,0.0000,,0.0000,,0.0000,,19860.0000,,2790.0000,,22650.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",7546.0000,,0.0446,,336.9000,,10035.0000,,,"Exclude",,"Exclude",7546.0000,,,"Exclude",,"Exclude",1454.7000,,52.4000,,,"Exclude",2790.0000,,19860.0000,,0.0000,,22650.0000,,"Electric Baseboard","Electric","N/A","N/A","Electric Baseboard","Unknown","N/A",8869.7000,,,"N/A",212872.7000,,,"N/A",,"N/A",,"N/A",30263.4100,,,"N/A",726321.8000,,,"N/A",,"N/A",,"N/A"
"BLDG_00477","Apartment Building (4 to 6 floors)","Puget Sound","King, WA","SEATTLE","WA",98133,,1,,1,,"Seattle City Light",,"Y","SCL",2633,,37.0800,,9/14/2016 12:00:00 AM,,1983,,4.00000,,"No",1,,0,,14,,6,,0,,0,,20,,"No","No","Frame over concrete slab","Wood","> 90% Slab","No","NA","NA","NA","NA","NA","NA",,"NA",,"NA",,"NA","NA","Yes",1,,"N/A","NA","NA","NA","NA",,"NA",4.00000,,0.0000,,0.0000,,0.0000,,16789.5000,,2313.0000,,19102.5000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",0.0000,,,"Exclude",,"Exclude",0.0000,,,"Exclude",,"Exclude",0.0000,,,"Exclude",,"Exclude",1540.6000,,29.3000,,,"Exclude",2313.0000,,16789.5000,,0.0000,,19102.5000,,"Electric Baseboard","Electric","N/A","N/A","N/A","N/A","N/A",7347.7000,,,"N/A",146953.1000,,,"N/A",,"N/A",,"N/A",25070.1900,,,"N/A",501403.9000,,,"N/A",,"N/A",,"N/A"
"BLDG_00478","Apartment Building (4 to 6 floors)","Puget Sound","King, WA","SEATTLE","WA",98144,,1,,1,,"Seattle City Light",,"Y","SCL",2633,,37.0800,,9/9/2016 12:00:00 AM,,2014,,6.00000,,"No",1,,0,,46,,0,,0,,0,,46,,"No","No","Unknown","Unknown","Unknown","Yes","NA","NA","NA","NA","NA","NA",,"NA",,"NA",,"NA","NA","Yes",1,,"N/A","NA","NA","NA","NA",,"NA",5.00000,,1.0000,,1.0000,,1.0000,,26240.0000,,5040.0000,,36240.0000,,2480.0000,,0.0000,,200.0000,,0.0000,,2280.0000,,0.0000,,0.0000,,,"Exclude",,"Exclude",0.0000,,,"Exclude",,"Exclude",0.0000,,,"Exclude",,"Exclude",7130.0000,,58.9000,,,"Exclude",5040.0000,,26240.0000,,4960.0000,,36240.0000,,"Zonal Heat","Electric","N/A","N/A","N/A","N/A","N/A",2773.4000,,,"N/A",127574.6000,,,"N/A",,"N/A",,"N/A",9462.7100,,,"N/A",435284.5000,,,"N/A",,"N/A",,"N/A"
"BLDG_00479","Apartment Building (4 to 6 floors)","Western Washington","Kitsap, WA","BREMERTON","WA",98310,,1,,1,,"Puget Sound Energy",,"N","PSE - Non-King County",291,,29.1300,,3/4/2017 12:00:00 AM,,2001,,3.50000,,"No",1,,,"Unknown",,"Unknown",,"Unknown",,"Unknown",,"Unknown",143,,"Yes","No","Frame","Unknown","Mixed Crawlspace and Conditioned Basement","No","NA","NA","NA","NA","NA","NA",,"NA",,"NA",,"NA","NA","Yes",1,,"N/A","NA","NA","NA","NA",,"NA",3.00000,,1.0000,,0.0000,,1.0000,,87128.0000,,18933.0000,,106061.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,"Exclude",,"Exclude",0.0000,,,"Exclude",,"Exclude",0.0000,,,"Exclude",,"Exclude",5317.3000,,20.5000,,,"Exclude",18933.0000,,87128.0000,,0.0000,,106061.0000,,"Zonal Heat","Electric","N/A","N/A","N/A","N/A","N/A",3490.2000,,56142.3000,,555236.5000,,,"N/A",,"N/A",,"N/A",11908.4600,,191557.5000,,1894466.9000,,,"N/A",,"N/A",,"N/A"
"BLDG_00480","Apartment Building (3 or fewer floors)","Western Washington","Kitsap, WA","BREMERTON","WA",98310,,1,,1,,"Puget Sound Energy",,"N","PSE - Non-King County",291,,29.1300,,3/10/2017 12:00:00 AM,,1975,,3.00000,,"No",1,,0,,64,,0,,0,,0,,64,,"No","No","Frame","Wood","> 90% Conditioned Basement","No","Yes","Yes","No","No","No","NA",,"NA",26,,100,,"NA","Yes",1,,"N/A","NA","NA","NA","NA",,"NA",3.00000,,0.0000,,0.0000,,0.0000,,41175.0000,,4575.0000,,45750.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",18000.0000,,,"Exclude",,"Exclude",17184.0000,,,"Exclude",,"Exclude",18000.0000,,0.0723,,1300.9000,,2779.1000,,16.5000,,,"Exclude",4575.0000,,41175.0000,,0.0000,,45750.0000,,"Electric Baseboard","Electric","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A"
"BLDG_00481","Apartment Building (3 or fewer floors)","Western Washington","Kitsap, WA","BREMERTON","WA",98310,,1,,1,,"Puget Sound Energy",,"N","PSE - Non-King County",291,,29.1300,,3/25/2017 12:00:00 AM,,1964,,2.50000,,"No",1,,0,,10,,10,,0,,0,,20,,"No","No","Frame over concrete slab","Wood","> 90% Slab","No","Yes","Yes","Yes","No","No","NA",4125.0000,,30,,0,,"1050 sq ft of the 4125 uncovered","No",0,,"Unknown","NA","NA","NA","NA",,"NA",2.00000,,0.5000,,1.0000,,0.2500,,18000.0000,,,"NA",18000.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",9000.0000,,0.0446,,401.8000,,9120.0000,,0.1028,,937.1000,,9000.0000,,0.0723,,650.4000,,2892.8000,,167.8000,,5345.0000,,0.0000,,18000.0000,,0.0000,,18000.0000,,"Zonal Heat","Electric","N/A","N/A","N/A","N/A","N/A",7637.4000,,19533.2000,,172280.8000,,,"N/A",,"N/A",,"N/A",26058.7500,,66647.1000,,587822.2000,,,"N/A",,"N/A",,"N/A"
"BLDG_00482","Apartment Building (3 or fewer floors)","Western Washington","Kitsap, WA","BREMERTON","WA",98312,,1,,1,,"Puget Sound Energy",,"N","PSE - Non-King County",291,,29.1300,,3/3/2017 12:00:00 AM,,1942,,1.00000,,"No",1,,0,,2,,0,,0,,0,,2,,"No","No","Frame","Wood","> 90% Crawlspace","No","No","NA","NA","NA","NA","NA",,"NA",,"NA",,"NA","NA","No",1,,"N/A","NA","NA","NA","NA",,"NA",0.00000,,0.0000,,0.0000,,0.0000,,725.0000,,0.0000,,725.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,725.0000,,0.0446,,32.4000,,783.0000,,0.3900,,305.4000,,725.0000,,0.0847,,61.4000,,85.5000,,30.5000,,460.3000,,0.0000,,725.0000,,0.0000,,725.0000,,"Electric Baseboard","Electric","N/A","N/A","N/A","N/A","N/A",7596.8000,,,"N/A",15193.6000,,,"N/A",,"N/A",,"N/A",25920.2800,,,"N/A",51840.6000,,,"N/A",,"N/A",,"N/A"
"BLDG_00483","Apartment Building (4 to 6 floors)","Western Washington","Clallam, WA","PORT ANGELES","WA",98362,,1,,1,,"City of Port Angeles",,"Y","BPA",2181,,41.9500,,3/24/2017 12:00:00 AM,,,"Unknown",5.00000,,"No",1,,0,,48,,0,,0,,0,,48,,"No","Yes","Frame over concrete slab","Wood","Other","Unknown","NA","NA","NA","NA","NA","NA",,"NA",,"NA",,"NA","NA","Yes",2,,"N/A","NA","NA","NA","NA",,"NA",3.00000,,2.0000,,0.0000,,1.0000,,21687.0000,,420.0000,,22107.0000,,,"NA",,"NA",,"NA",,"NA",,"NA",,"NA",0.0000,,,"Exclude",,"Exclude",0.0000,,,"Exclude",,"Exclude",0.0000,,,"Exclude",,"Exclude",3230.2000,,25.6000,,,"Exclude",420.0000,,21687.0000,,0.0000,,22107.0000,,"Zonal Heat","Electric","N/A","N/A","N/A","N/A","N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A",,"N/A"
