"PK_Envelope_ID","CK_SiteID","Ceiling Type","Ceiling Area","Ceiling Area_notes","Type of Area Above Ceiling","Ceiling Accessible","Ceiling Insulated","Ceiling Insulation Type 1","Ceiling Insulation Thickness 1","Ceiling Insulation Thickness 1_notes","Ceiling Insulation Condition 1","Ceiling Insulation Condition 1_notes","Ceiling Insulation Type 2","Ceiling Insulation Thickness 2","Ceiling Insulation Thickness 2_notes","Ceiling Insulation Condition 2","Ceiling Insulation Condition 2_notes","Ceiling Insulation Type 3","Ceiling Insulation Thickness 3","Ceiling Insulation Thickness 3_notes","Ceiling Insulation Condition 3","Ceiling Insulation Condition 3_notes","Ceiling Insulation R-Value","Ceiling Insulation R-Value_notes","Ceiling U-Value","Ceiling U-Value_notes","Ceiling Heat Loss Rate (UA)","Ceiling Heat Loss Rate (UA)_notes","Ceiling Notes"
"Envelope_00004221","SITE_01627","Attic",521.0000,,"N/A","Yes","Yes","Blown cellulose",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7900,,0.0532,,27.7407,,"N/A"
"Envelope_00004222","SITE_01627","Attic",44.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",3.3576,,"Cantilever"
"Envelope_00004223","SITE_01627","Attic",532.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",40.5970,,"N/A"
"Envelope_00003947","SITE_01628","Attic",743.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",56.6984,,"N/A"
"Envelope_00004202","SITE_01629","Attic",1358.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",103.6291,,"N/A"
"Envelope_00004189","SITE_01630","Attic",1024.0000,,"N/A","Yes","Yes","Blown fiberglass",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",28.2500,,0.0394,,40.3797,,"N/A"
"Envelope_00004181","SITE_01631","Attic",1204.2500,,"N/A","Yes","Yes","Fiberglass batts",5.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0533,,64.2239,,"N/A"
"Envelope_00004137","SITE_01632","Attic",1248.0000,,"N/A","Yes","Yes","Fiberglass batts",7.5000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",25.5800,,0.0898,,112.0245,,"N/A"
"Envelope_00004087","SITE_01633","Attic",1108.0000,,"N/A","Yes","Yes","Blown cellulose",7.5000,,1.0000,,"Fiberglass batts",7.5000,,0.2500,,"N/A",,"N/A",,"N/A",51.2000,,0.0763,"Estimated based on homes of similar vintage",84.5516,,"N/A"
"Envelope_00004213","SITE_01634","Sloped / Vaulted (no attic)",1020.0000,,"N/A","Yes","Yes","Fiberglass batts",2.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",6.8200,,0.1139,,116.2261,,"R-7"
"Envelope_00004214","SITE_01634","Attic",45.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",3.4340,,"N/A"
"Envelope_00004110","SITE_01635","Attic",1035.0000,,"N/A","Yes","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0533,,55.1977,,"N/A"
"Envelope_00004040","SITE_01636","Adiabatic",821.0000,,"Unknown","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0000,,0.0000,,"N/A"
"Envelope_00004190","SITE_01637","Attic",256.0000,,"N/A","Yes","Yes","Blown mineral wool",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",28.8300,,0.0388,,9.9294,,"N/A"
"Envelope_00004191","SITE_01637","Sloped / Vaulted (no attic)",608.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.1153,"Estimated based on homes of similar vintage",70.0762,,"N/A"
"Envelope_00004125","SITE_01638","Attic",812.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",61.9638,,"N/A"
"Envelope_00004054","SITE_01639","Attic",612.0000,,"N/A","Yes","Yes","Blown cellulose",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",25.6300,,0.0415,,25.4242,,"N/A"
"Envelope_00003914","SITE_01640","Attic",275.0000,,"N/A","Yes","Yes","Fiberglass batts",,"Unknown",1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",20.9853,,"This is an addition"
"Envelope_00003915","SITE_01640","Attic",1365.0000,,"N/A","Yes","Yes","Blown cellulose",14.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",47.8300,,0.0277,,37.7789,,"N/A"
"Envelope_00004176","SITE_01641","Attic",845.0000,,"N/A","Yes","Yes","Blown mineral wool",5.5000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",15.8600,,0.1075,,90.7981,,"N/A"
"Envelope_00004114","SITE_01642","Attic",1078.0000,,"N/A","Yes","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",82.2623,,"N/A"
"Envelope_00004239","SITE_01643","Attic",288.0000,,"N/A","Yes","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",0.0000,,0.0763,"Estimated based on homes of similar vintage",21.9773,,"raised attic sections"
"Envelope_00004240","SITE_01643","Sloped / Vaulted (no attic)",135.0000,,"N/A","Yes","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",0.0000,,0.2935,,39.6229,,"N/A"
"Envelope_00004050","SITE_01643","Attic",976.0000,,"N/A","Yes","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",0.0000,,0.0763,"Estimated based on homes of similar vintage",74.4786,,"N/A"
"Envelope_00004154","SITE_01644","Attic",260.0000,,"N/A","Yes","Yes","Blown cellulose",1.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",3.4200,,0.1867,,48.5385,,"N/A"
"Envelope_00004155","SITE_01644","Attic",778.5000,,"N/A","Yes","Yes","Blown fiberglass",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",15.5400,,0.0622,,48.4598,,"N/A"
"Envelope_00004201","SITE_01645","Sloped / Vaulted (no attic)",1447.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0363,"Estimated based on homes of similar vintage",52.5554,,"N/A"
"Envelope_00004218","SITE_01646","Attic",552.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",42.1232,,"N/A"
"Envelope_00004164","SITE_01647","Attic",768.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",58.6061,,"N/A"
"Envelope_00004144","SITE_01648","Sloped / Vaulted (no attic)",120.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.1153,"Estimated based on homes of similar vintage",13.8308,,"N/A"
"Envelope_00004142","SITE_01648","Attic",315.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",24.0377,,"N/A"
"Envelope_00004143","SITE_01648","Attic",172.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",13.1253,,"N/A"
"Envelope_00004113","SITE_01649","Attic",1056.0000,,"N/A","Yes","Yes","Fiberglass batts",12.0000,,0.7500,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",40.9200,,0.1535,,162.0506,,"N/A"
"Envelope_00004186","SITE_01650","Sloped / Vaulted (no attic)",518.2500,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.1153,"Estimated based on homes of similar vintage",59.7319,,"N/A"
"Envelope_00004204","SITE_01651","Attic",810.0000,,"N/A","Yes","Yes","Blown cellulose",12.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",41.0000,,0.0302,,24.4343,,"12inch fiberglass batts surrounding attic hatch"
"Envelope_00003930","SITE_01652","Attic",1196.0000,,"N/A","Yes","Yes","Blown fiberglass",14.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",39.5500,,0.0320,,38.2940,,"N/A"
"Envelope_00003928","SITE_01653","Attic",928.0000,,"N/A","Yes","Yes","Cellulose batts",3.5000,,0.7500,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",8.7500,,0.2073,,192.3407,,"N/A"
"Envelope_00004063","SITE_01654","Attic",1852.0000,,"N/A","Yes","Yes","Blown mineral wool",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",21.6300,,0.0478,,88.4840,,"N/A"
"Envelope_00004171","SITE_01656","Attic",896.0000,,"N/A","Unknown","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0580,"Estimated based on homes of similar vintage",51.9292,,"N/A"
"Envelope_00004116","SITE_01657","Attic",636.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",48.5332,,"N/A"
"Envelope_00004117","SITE_01657","Sloped / Vaulted (no attic)",224.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.1153,"Estimated based on homes of similar vintage",25.8176,,"N/A"
"Envelope_00004232","SITE_01658","Adiabatic",840.0000,,"Unknown","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0000,,0.0000,,"N/A"
"Envelope_00004234","SITE_01659","Attic",1119.0000,,"N/A","Yes","Yes","Other",2.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",85.3910,,"N/A"
"Envelope_00004224","SITE_01660","Sloped / Vaulted (no attic)",320.0000,,"N/A","Yes","Yes","Fiberglass batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0754,,24.1243,,"N/A"
"Envelope_00004225","SITE_01660","Attic",220.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",16.7882,,"N/A"
"Envelope_00004226","SITE_01660","Attic",220.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",16.7882,,"N/A"
"Envelope_00004215","SITE_01661","Attic",450.0000,,"N/A","Yes","Yes","Vermiculite",3.0000,,1.0000,,"Fiberglass batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A",19.4400,,0.0763,"Estimated based on homes of similar vintage",34.3395,,"N/A"
"Envelope_00004216","SITE_01661","Sloped / Vaulted (no attic)",77.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.1153,"Estimated based on homes of similar vintage",8.8748,,"N/A"
"Envelope_00004217","SITE_01661","Sloped / Vaulted (no attic)",90.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.1153,"Estimated based on homes of similar vintage",10.3731,,"N/A"
"Envelope_00004496","SITE_01661","Attic",450.0000,,"N/A","Yes","Yes","Vermiculite",3.0000,,1.0000,,"Fiberglass batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A",19.4400,,0.0763,"Estimated based on homes of similar vintage",34.3395,,"N/A"
"Envelope_00004497","SITE_01661","Sloped / Vaulted (no attic)",77.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.1153,"Estimated based on homes of similar vintage",8.8748,,"N/A"
"Envelope_00004498","SITE_01661","Sloped / Vaulted (no attic)",90.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.1153,"Estimated based on homes of similar vintage",10.3731,,"N/A"
"Envelope_00003979","SITE_01662","Attic",372.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",28.3873,,"N/A"
"Envelope_00003980","SITE_01662","Attic",480.0000,,"N/A","Yes","Yes","Fiberglass batts",2.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",6.8200,,0.1191,,57.1798,,"N/A"
"Envelope_00003981","SITE_01662","Attic",480.0000,,"N/A","Yes","Yes","Vermiculite",1.5000,,1.0000,,"Wood shavings",1.5000,,1.0000,,"N/A",,"N/A",,"N/A",6.7500,,0.0763,"Estimated based on homes of similar vintage",36.6288,,"Areas of wood shavings mixed with vermiculite, thin layer of fiberglass batts over some areas."
"Envelope_00004168","SITE_01663","Attic",810.0000,,"N/A","Yes","Yes","Blown cellulose",3.0000,,0.7500,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2500,,0.1990,,161.2277,,"N/A"
"Envelope_00004090","SITE_01664","Adiabatic",702.0000,,"Residential occupancy","Yes","Yes","Fiberglass batts",10.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",34.1000,,0.0000,,0.0000,,"N/A"
"Envelope_00004091","SITE_01664","Attic",56.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",4.2734,,"N/A"
"Envelope_00004156","SITE_01665","Attic",1176.0000,,"N/A","Yes","Yes","Fiberglass batts",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",25.5800,,0.0416,,48.9330,,"N/A"
"Envelope_00004182","SITE_01666","Attic",322.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",24.5718,,"Flat main"
"Envelope_00004183","SITE_01666","Sloped / Vaulted (no attic)",386.1000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.1153,"Estimated based on homes of similar vintage",44.5007,,"Front main"
"Envelope_00004184","SITE_01666","Attic",630.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",48.0753,,"N/A"
"Envelope_00004241","SITE_01667","Sloped / Vaulted (no attic)",300.0000,,"N/A","Yes","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0521,,15.6313,,"N/A"
"Envelope_00004100","SITE_01667","Attic",907.0000,,"N/A","Yes","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0533,,48.3713,,"N/A"
"Envelope_00004203","SITE_01668","Attic",872.0000,,"N/A","Yes","Yes","Blown cellulose",7.5000,,1.0000,,"Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A",44.3800,,0.0763,"Estimated based on homes of similar vintage",66.5424,,"N/A"
"Envelope_00004175","SITE_01669","Attic",1080.0000,,"N/A","Yes","Yes","Blown cellulose",10.0000,,1.0000,,"Blown cellulose",1.0000,,1.0000,,"N/A",,"N/A",,"N/A",37.5800,,0.0763,"Estimated based on homes of similar vintage",82.4149,,"N/A"
"Envelope_00004139","SITE_01670","Attic",654.0000,,"N/A","Yes","Yes","Blown fiberglass",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",21.1900,,0.0486,,31.7768,,"N/A"
"Envelope_00004124","SITE_01671","Attic",931.0000,,"N/A","Yes","Yes","Fiberglass batts",5.5000,,0.9000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.1004,,93.4426,,"Vermiculite!"
"Envelope_00004158","SITE_01673","Attic",700.0000,,"N/A","Yes","Yes","Blown fiberglass",14.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",39.5500,,0.0320,,22.4129,,"N/A"
"Envelope_00004199","SITE_01674","Attic",1068.7500,,"N/A","Yes","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",18.7600,,0.0533,,56.9976,,"N/A"
"Envelope_00004133","SITE_01675","Attic",408.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0529,"Estimated based on homes of similar vintage",21.5721,,"Hatch painted shut"
"Envelope_00004134","SITE_01675","Sloped / Vaulted (no attic)",361.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",,"Exclude",,"Exclude","N/A"
"Envelope_00003905","SITE_01676","Attic",220.0000,,"N/A","Yes","Yes","Fiberglass batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0802,,17.6518,,"N/A"
"Envelope_00003906","SITE_01676","Attic",664.0000,,"N/A","Yes","Yes","Blown cellulose",2.0000,,0.7500,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",6.8300,,0.2205,,146.3825,,"N/A"
"Envelope_00003931","SITE_01677","Attic",704.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",53.7223,,"N/A"
"Envelope_00003962","SITE_01678","Attic",714.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",54.4854,,"N/A"
"Envelope_00003963","SITE_01678","Sloped / Vaulted (no attic)",140.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.1153,"Estimated based on homes of similar vintage",16.1360,,"N/A"
"Envelope_00004169","SITE_01679","Sloped / Vaulted (no attic)",84.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.1153,"Estimated based on homes of similar vintage",9.6816,,"N/A"
"Envelope_00004170","SITE_01679","Attic",796.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",60.7428,,"N/A"
"Envelope_00004187","SITE_01680","Attic",1330.0000,,"N/A","No","Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0763,"Estimated based on homes of similar vintage",101.4924,,"Access hatch inaccessible"
"Envelope_00004557","SITE_01681","Attic",1304.0000,,"N/A","Yes","Yes","Blown fiberglass",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",28.2500,,0.0394,,51.4210,,"N/A"
"Envelope_00004145","SITE_01682","Attic",1120.0000,,"N/A","No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0898,,100.5295,,"N/A"
"Envelope_00004025","SITE_01683","Attic",1144.0000,,"N/A","No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0898,,102.6837,,"N/A"
"Envelope_00003985","SITE_01684","Attic",728.0000,,"N/A","No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0898,,65.3441,,"Definitely is a cavity above ceiling."
"Envelope_00004032","SITE_01685","Attic",1040.0000,,"N/A","Yes","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0898,,93.3488,,"N/A"
"Envelope_00004004","SITE_01686","Attic",2109.0000,,"N/A","No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",22.1700,,0.0465,,98.0970,,"N/A"
"Envelope_00004162","SITE_01687","Attic",1265.0000,,"N/A","No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0898,,113.5444,,"Original home"
"Envelope_00004163","SITE_01687","Sloped / Vaulted (no attic)",192.8500,,"N/A","No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0849,,16.3787,,"N/A"
"Envelope_00004001","SITE_01688","Attic",1020.0000,,"N/A","Yes","Yes","Fiberglass batts",7.5000,,1.0000,,"Blown fiberglass",7.5000,,0.9000,,"N/A",,"N/A",,"N/A",46.7600,,0.0864,"Estimated based on homes of similar vintage",88.0785,,"N/A"
"Envelope_00004002","SITE_01688","Sloped / Vaulted (no attic)",513.0000,,"N/A","No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0849,,43.5689,,"N/A"
"Envelope_00003952","SITE_01689","Attic",760.0000,,"N/A","No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",6.8200,,0.1191,,90.5347,,"N/A"
"Envelope_00003953","SITE_01689","Roof Deck",387.5000,,"N/A","No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",6.8200,,0.1139,,44.1545,,"N/A"
"Envelope_00003951","SITE_01690","Attic",1902.8000,,"N/A","No","Yes","Unknown",,"Unknown",,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0529,"Estimated based on homes of similar vintage",100.6066,,"N/A"
"Envelope_00004029","SITE_01691","Attic",1416.0000,,"N/A","No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0898,,127.0980,,"N/A"
"Envelope_00004511","SITE_01692","Attic",840.0000,,"N/A","Yes","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0898,,75.3971,,"N/A"
"Envelope_00004504","SITE_01693","Attic",1288.0000,,"N/A","No","Yes","Expanded polystyrene foam board (white)",2.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",8.3000,,0.1032,,132.9374,,"N/A"
"Envelope_00003994","SITE_01694","Attic",1268.0000,,"N/A","No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0898,,113.8137,,"N/A"
"Envelope_00004512","SITE_01695","Attic",1414.0000,,"N/A","No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0898,,126.9184,,"Cant access"
"Envelope_00004265","SITE_01696","Attic",1632.0000,,"N/A","No","Yes","Unknown",,"Unknown",,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",,"Unknown",0.0529,"Estimated based on homes of similar vintage",86.2886,,"N/A"
"Envelope_00004266","SITE_01697","Attic",1080.0000,,"N/A","Yes","Yes","Fiberglass batts",3.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",11.9400,,0.0802,,86.6544,,"N/A"
"Envelope_00003923","SITE_01698","Attic",1940.0000,,"N/A","No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",22.1700,,0.0465,,90.2362,,"N/A"
"Envelope_00004267","SITE_01699","Attic",1576.0000,,"N/A","No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0898,,141.4593,,"N/A"
"Envelope_00004558","SITE_01700","Attic",1352.0000,,"N/A","No","Yes","Fiberglass batts",3.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",10.2300,,0.0898,,121.3534,,"Resident says there is insulation in the ceiling"
"Envelope_00004242","SITE_01701","Attic",1424.8000,,"N/A","No","Yes","Fiberglass batts",6.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",22.1700,,0.0465,,66.2724,,"N/A"
"Envelope_00007869","SITE_01702","Attic",400.0000,,"N/A","No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",6.8200,,0.1191,,47.6499,,"N/A"
"Envelope_00007870","SITE_01702","Ceiling (Unknown)",92.0000,,"N/A","Unknown","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",6.8200,,0.1139,,10.4831,,"N/A"
"Envelope_00007871","SITE_01702","Attic",672.0000,,"N/A","No","Yes","Fiberglass batts",2.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A",6.8200,,0.1191,,80.0518,,"N/A"
