"PK_Mechanical_ID","CK_SiteID","System Type","System Sub-Type","Quantity","Quantity_notes","Primary Cooling System","Control Type","Zones Served","Cooling Fuel","Cooling Capacity","Cooling Capacity_notes","Cooling Capacity Units","Cooling Capacity Type","SEER","SEER_notes","SEER Type","EER","EER_notes","EER Type","COP","COP_notes","COP Type","Frequency of Use","Distribution Type","Water or Ground Loop?","Component 1","Component 1 Make","Component 1 Model","Component 1 Year of Manufacture on Nameplate","Component 1 Year of Manufacture","Component 1 Year of Manufacture_notes","Component 1 Serial Number","Component 2","Component 2 Make","Component 2 Model","Component 2 Year of Manufacture on Nameplate","Component 2 Year of Manufacture","Component 2 Year of Manufacture_notes","Component 2 Serial Number","Component 3","Component 3 Make","Component 3 Model","Component 3 Year of Manufacture on Nameplate","Component 3 Year of Manufacture","Component 3 Year of Manufacture_notes","Component 3 Serial Number","Component 4","Component 4 Make","Component 4 Model","Component 4 Year of Manufacture on Nameplate","Component 4 Year of Manufacture","Component 4 Year of Manufacture_notes","Component 4 Serial Number","Energy Star Label Present?","Qty Ductless Heads","Qty Ductless Heads_notes","DMSHP Room 2","DMSHP Capacity 2","DMSHP Capacity 2_notes","DMSHP Capacity 2 Type","DMSHP Cooling Capacity 2","DMSHP Cooling Capacity 2_notes","DMSHP Cooling Capacity 2 Type","DMSHP EER 2","DMSHP EER 2_notes","DMSHP EER 2 Type","DMSHP SEER 2","DMSHP SEER 2_notes","DMSHP SEER 2 Type","DMSHP Room 3","DMSHP Capacity 3","DMSHP Capacity 3_notes","DMSHP Capacity 3 Type","DMSHP EER 3","DMSHP EER 3_notes","DMSHP EER 3 Type","DMSHP SEER 3","DMSHP SEER 3_notes","DMSHP SEER 3 Type","DMSHP Cooling Capacity 3","DMSHP Cooling Capacity 3_notes","DMSHP Cooling Capacity 3 Type","DMSHP Room 4","DMSHP Capacity 4","DMSHP Capacity 4_notes","DMSHP EER 4","DMSHP EER 4_notes","DMSHP EER 4 Type","DMSHP SEER 4","DMSHP SEER 4_notes","DMSHP SEER 4 Type","DMSHP Cooling Capacity 4","DMSHP Cooling Capacity 4_notes","DMSHP Cooling Capacity 4 Type","Equipment Notes"
"Mechanical_00008667","BLDG_00331","Packaged AC","Window Air Conditioner",1,,"Unknown","Manual Thermostat - Analog","Unknown","Unknown",5000.0000,,"Btuh","Unknown",,"Unknown","Unknown",9.7000,,"Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","Haier","HWF05XC5","No",,"Unknown","0010552002","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","No",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008668","SITE_00788","Packaged AC","Through-Wall Air Conditioner",1,,"Yes","Manual Thermostat - Analog","Unknown","Unknown",10000.0000,,"Btuh","Unknown",,"Unknown","Unknown",9.5000,,"Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","Electrolux","FRA103KT1","No",,"Unknown","KK14838280","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","No",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008669","SITE_00675","Packaged AC","Window Air Conditioner",1,,"Yes","Manual Thermostat - Digital","Unknown","Unknown",5000.0000,,"Btuh","Unknown",11.0000,,"Unknown",11.0000,,"Unknown",,"N/A","N/A","All the time (daily / almost daily)","N/A","N/A","Packaged AC","Haier","HWR05XCR L","No",2015,,"AD0MA1E0000A9FCB0637","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","Unknown",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","Use all summer"
"Mechanical_00008670","SITE_00746","Packaged AC","Window Air Conditioner",2,,"Yes","Manual Thermostat - Analog","Unknown","Unknown",10000.0000,,"Btuh","Unknown",,"Unknown","Unknown",9.5000,,"Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","Hampton Bay","HBLG1000C","No",,"Unknown","203KA01090","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","Unknown",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","LG makes this"
"Mechanical_00008671","SITE_00778","Packaged AC","Window Air Conditioner",1,,"Yes","Manual Thermostat - Digital","Unknown","Unknown",,"Unknown","N/A","N/A",,"Unknown","Unknown",,"Unknown","Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","Frigidaire","Unknown","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","Yes",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","Nameplate not accessible"
"Mechanical_00008672","SITE_00735","Packaged AC","Through-Wall Air Conditioner",1,,"Yes","Manual Thermostat - Digital","Unknown","Unknown",10000.0000,,"Btuh","Unknown",,"Unknown","Unknown",,"Unknown","Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","Kenmore","253.7611032","No",2015,,"KK51922426","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","Yes",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008673","SITE_00685","Packaged AC","Through-Wall Air Conditioner",1,,"Yes","None","Unknown","Unknown",,"Unknown","N/A","N/A",,"Unknown","Unknown",,"Unknown","Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","LG","Unknown","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","No",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","no close access to unit"
"Mechanical_00008674","SITE_00774","Packaged AC","Portable Air Conditioner",1,,"Yes","Manual Thermostat - Digital","Unknown","Unknown",10000.0000,,"Btuh","Unknown",,"Unknown","Unknown",9.5000,,"Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","Everstar","MPK-10CR-1","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","No",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008675","SITE_00774","Packaged AC","Portable Air Conditioner",1,,"Yes","Manual Thermostat - Digital","Unknown","Unknown",10000.0000,,"Btuh","Unknown",,"Unknown","Unknown",8.6000,,"Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","Idylis","416709","No",2014,,"2114020819213","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","No",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008676","SITE_00676","Packaged AC","Ptac",1,,"Yes","Manual Thermostat - Analog","Unknown","Unknown",,"Unknown","N/A","N/A",,"Unknown","Unknown",,"Unknown","Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","General Electric","Unknown","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","No",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","Could not locate nameplate"
"Mechanical_00008677","SITE_00450","Packaged AC","Through-Wall Air Conditioner",1,,"Yes","Manual Thermostat - Analog","Unknown","Unknown",,"Unknown","N/A","N/A",,"Unknown","Unknown",,"Unknown","Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","LG","Unknown","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","Unknown",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","Nameplate in wall and inaccessible"
"Mechanical_00008678","SITE_00445","Packaged AC","Through-Wall Air Conditioner",1,,"Yes","Manual Thermostat - Digital","Unknown","Unknown",,"Unknown","N/A","N/A",,"Unknown","Unknown",,"Unknown","Unknown",,"N/A","N/A","All the time (daily / almost daily)","N/A","N/A","Packaged AC","Amana","Unknown","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","Unknown",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","2 hrs a day during cooling season"
"Mechanical_00008679","SITE_00690","Packaged AC","Through-Wall Air Conditioner",1,,"Unknown","Manual Thermostat - Digital","Unknown","Unknown",10000.0000,,"Btuh","Unknown",,"Unknown","Unknown",9.8000,,"Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","LG","LWHD1009R","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","Unknown",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008680","SITE_00702","Packaged AC","Through-Wall Air Conditioner",1,,"Yes","Manual Thermostat - Digital","Unknown","Unknown",,"Unknown","N/A","N/A",,"Unknown","Unknown",,"Unknown","Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","Sears","Unknown","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","No",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008681","SITE_00702","Packaged AC","Window Air Conditioner",1,,"Yes","Manual Thermostat - Digital","Unknown","Unknown",,"Unknown","N/A","N/A",,"Unknown","Unknown",,"Unknown","Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","Samsung","Unknown","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","No",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008682","SITE_00702","Packaged AC","Window Air Conditioner",1,,"Yes","Manual Thermostat - Digital","Unknown","Unknown",,"Unknown","N/A","N/A",,"Unknown","Unknown",,"Unknown","Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","Haier","Unknown","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","No",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008683","SITE_00436","Packaged AC","Window Air Conditioner",1,,"Yes","Manual Thermostat - Analog","Unknown","Unknown",5200.0000,,"Btuh","Unknown",,"Unknown","Unknown",,"Unknown","Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","Samsung","AW0505M","No",,"Unknown","PAFWC","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","No",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008684","SITE_00436","Packaged AC","Window Air Conditioner",1,,"Yes","Manual Thermostat - Analog","Unknown","Unknown",5200.0000,,"Btuh","Unknown",,"Unknown","Unknown",,"Unknown","Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","Frigidaire","FAA053M7A1","No",2003,,"JK25129815","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","Yes",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008685","SITE_00437","Packaged AC","Through-Wall Air Conditioner",1,,"Yes","Manual Thermostat - Analog","Unknown","Unknown",6000.0000,,"Btuh","Unknown",,"Unknown","Unknown",9.5000,,"Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","General Electric","AJCS06LCM1","Yes",2000,,"N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","No",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","Usage is unknown"
"Mechanical_00008686","SITE_00439","Packaged AC","Through-Wall Air Conditioner",1,,"Yes","Manual Thermostat - Analog","Unknown","Unknown",11500.0000,,"Btuh","Unknown",,"Unknown","Unknown",9.8000,,"Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","LG","LWHD1200FR","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","No",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008687","SITE_00434","Packaged AC","Wall-Mounted Ptac",1,,"Yes","Manual Thermostat - Digital","Unknown","Unknown",,"Unknown","N/A","N/A",,"Unknown","Unknown",,"Unknown","Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","Maytag","Unknown","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","No",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008688","SITE_00654","Packaged HP","Portable Heat Pump",1,,"Yes","Manual Thermostat - Digital","N/A","N/A",13000.0000,,"Btuh","Unknown",,"Unknown","Unknown",,"Unknown","Unknown",,"Unknown","N/A","Unknown","N/A","N/A","Packaged HP","Soleus Air","PH5-13R-35S","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","Unknown",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008689","SITE_00718","Packaged AC","Window Air Conditioner",2,,"Yes","Manual Thermostat - Digital","Unknown","Unknown",,"Unknown","N/A","N/A",,"Unknown","Unknown",,"Unknown","Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","Unknown","Unknown","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","Unknown",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","Not currently in use"
"Mechanical_00008690","SITE_00672","Packaged AC","Window Air Conditioner",1,,"Yes","Manual Thermostat - Digital","Unknown","Unknown",5200.0000,,"Btuh","Unknown",,"Unknown","Unknown",10.7000,,"Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","Danby","DAC5200DB","Yes",2011,,"N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","Yes",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","They just moved in so not sure how long the ac will be on"
"Mechanical_00008691","SITE_00688","Packaged AC","Through-Wall Air Conditioner",1,,"Yes","Manual Thermostat - Digital","Unknown","Unknown",6000.0000,,"Btuh","Unknown",,"Unknown","Unknown",11.5000,,"Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","LG","Unknown","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","Yes",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008692","SITE_00448","Packaged AC","Through-Wall Air Conditioner",1,,"Yes","Manual Thermostat - Analog","Unknown","Unknown",,"Unknown","N/A","N/A",,"Unknown","Unknown",,"Unknown","Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","General Electric","Unknown","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","Unknown",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","No nameplate"
"Mechanical_00008693","SITE_00656","Packaged AC","Window Air Conditioner",1,,"Yes","Manual Thermostat - Analog","Unknown","Unknown",,"Unknown","N/A","N/A",,"Unknown","Unknown",,"Unknown","Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","Amana","Unknown","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","Unknown",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","No nameplate accessible"
"Mechanical_00008694","SITE_00656","Packaged AC","Window Air Conditioner",1,,"Yes","Manual Thermostat - Analog","Unknown","Unknown",5200.0000,,"Btuh","Unknown",,"Unknown","Unknown",9.7000,,"Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","Haier","HWF05XC6","No",2010,,"00106556768","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","Unknown",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008695","SITE_00656","Packaged AC","Window Air Conditioner",1,,"Yes","Manual Thermostat - Digital","Unknown","Unknown",8000.0000,,"Btuh","Unknown",,"Unknown","Unknown",10.8000,,"Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","LG","LW8013","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","Unknown",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008696","SITE_00460","Packaged AC","Through-Wall Air Conditioner",1,,"Yes","Manual Thermostat - Digital","Unknown","Unknown",,"Unknown","N/A","N/A",,"Unknown","Unknown",,"Unknown","Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","Crosley","Unknown","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","No",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008697","SITE_00787","Packaged AC","Through-Wall Air Conditioner",1,,"Yes","Manual Thermostat - Digital","Unknown","Unknown",13800.0000,,"Btuh","Unknown",,"Unknown","Unknown",10.8000,,"Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","Hampton Bay","HBLG1400E","No",,"Unknown","201KA03151","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","No",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A"
"Mechanical_00008698","SITE_00787","Packaged AC","Through-Wall Air Conditioner",1,,"Yes","Unknown","Unknown","Unknown",,"Unknown","N/A","N/A",,"Unknown","Unknown",,"Unknown","Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","Unknown","Unknown","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","Unknown",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","Additional through wall unit in inaccessible bedroom"
"Mechanical_00008699","SITE_00449","Packaged AC","Through-Wall Air Conditioner",1,,"Yes","Manual Thermostat - Analog","Unknown","Unknown",,"Unknown","N/A","N/A",,"Unknown","Unknown",,"Unknown","Unknown",,"N/A","N/A","Unknown","N/A","N/A","Packaged AC","General Electric","Unknown","No",,"Unknown","Unknown","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","No",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A","N/A",,"N/A","N/A","No nam eplate"
