"SITEID","Building_Category","State","Site_Case_Weight","Ownership","Vintage","Conditioned_Area","COHORT","county","City","subregion","zip","utility_name","ut_class","utility_id","stratum","pop_ct","unit_multiplicity_ct","ALT_svy_wt"
SITE_01236,Multifamily (5 or more units),OR,819.89,Rent,1981,,MF,Bak,BAKER CI,EO,97814,Oregon Trail E,BPA,14109,OR.4,24339,1,1872.230769
SITE_01237,Multifamily (5 or more units),OR,819.89,Rent,1970,,MF,Mor,BOARDMAN,EO,97818,Umatilla Elect,BPA,19325,OR.4,24339,1,1872.230769
SITE_01238,Single Family (4 or fewer units),OR,2348.97,Rent,,984,SF,Uma,HERMISTO,EO,97838,City of Hermis,BPA,8515,EOR.,22915,1,1432.1875
SITE_01239,Multifamily (5 or more units),OR,819.89,Rent,2015,,MF,Uni,ISLAND C,EO,97850,Oregon Trail E,BPA,14109,OR.4,24339,1,1872.230769
SITE_01240,Single Family (4 or fewer units),OR,2348.97,Rent,1915,270,SF,Uni,LA GRAND,EO,97850,Oregon Trail E,BPA,14109,EOR.,42397,1,4710.777778
SITE_01241,Multifamily (5 or more units),OR,751.56,Rent,1970,,MF,Cla,CANBY,WO,97013,Canby Utility,BPA,2955,OR.6,14665,1,1128.076923
SITE_01242,Multifamily (5 or more units),OR,751.56,Rent,1975,,MF,Col,SAINT HE,WO,97051,Columbia River,BPA,40438,OR.6,14665,1,1128.076923
SITE_01243,Multifamily (5 or more units),OR,751.56,Rent,1960,,MF,Was,FOREST G,WO,97116,City of Forest,BPA,6582,OR.6,14665,1,1128.076923
SITE_01244,Single Family (4 or fewer units),OR,3405.58,Rent,1971,1296,SF,Til,GARIBALD,WO,97118,Tillamook Peop,BPA,18917,WOR.,59385,1,2474.375
SITE_01245,Multifamily (5 or more units),OR,4053.65,Rent,1968,,MF,Mar,SALEM,WO,97301,Portland Gener,non-BPA,15248,OR.4,24339,1,1872.230769
SITE_01246,Multifamily (5 or more units),OR,751.56,Rent,2004,,MF,Lin,NEWPORT,WO,97365,Central Lincol,BPA,3264,OR.6,14665,1,1128.076923
SITE_01247,Single Family (4 or fewer units),OR,3405.58,Rent,1997,964,SF,Lin,NEWPORT,WO,97365,Central Lincol,BPA,3264,WOR.,96401,1,19280.2
SITE_01248,Multifamily (5 or more units),OR,751.56,Rent,2001,,MF,Lan,EUGENE,WO,97401,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01249,Multifamily (5 or more units),OR,751.56,Rent,1977,,MF,Lan,EUGENE,WO,97401,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01250,Multifamily (5 or more units),OR,751.56,Rent,2014,,MF,Lan,EUGENE,WO,97401,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01251,Multifamily (5 or more units),OR,751.56,Rent,2013,,MF,Lan,EUGENE,WO,97401,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01252,Multifamily (5 or more units),OR,751.56,Rent,,,MF,Lan,EUGENE,WO,97401,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01253,Multifamily (5 or more units),OR,751.56,Rent,1960,,MF,Lan,EUGENE,WO,97401,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01254,Single Family (4 or fewer units),OR,3405.58,Own / buying,1952,969,SF,Lan,EUGENE,WO,97402,Eugene City of,BPA,6022,WOR.,108854,1,2267.791667
SITE_01255,Multifamily (5 or more units),OR,751.56,Rent,1980,,MF,Lan,EUGENE,WO,97401,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01256,Multifamily (5 or more units),OR,751.56,Rent,,,MF,Lan,EUGENE,WO,97401,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01257,Multifamily (5 or more units),OR,751.56,Rent,1996,,MF,Lan,EUGENE,WO,97401,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01258,Multifamily (5 or more units),OR,751.56,Rent,1978,,MF,Lan,EUGENE,WO,97401,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01259,Single Family (4 or fewer units),OR,3405.58,Rent,1910,702,SF,Lan,EUGENE,WO,97402,Eugene City of,BPA,6022,WOR.,108854,1,2267.791667
SITE_01260,Multifamily (5 or more units),OR,751.56,Rent,1993,,MF,Lan,EUGENE,WO,97402,Eugene City of,BPA,6022,OR.2,30617,2,325.712766
SITE_01261,Multifamily (5 or more units),OR,751.56,Unknown,1993,,MF,Lan,EUGENE,WO,97402,Eugene City of,BPA,6022,OR.2,30617,2,325.712766
SITE_01262,Multifamily (5 or more units),OR,751.56,Unknown,,,MF,Lan,EUGENE,WO,97402,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01263,Multifamily (5 or more units),OR,751.56,Rent,1967,,MF,Lan,EUGENE,WO,97402,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01264,Multifamily (5 or more units),OR,751.56,Rent,1976,,MF,Lan,EUGENE,WO,97402,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01265,Multifamily (5 or more units),OR,751.56,Rent,1940,,MF,Lan,EUGENE,WO,97402,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01266,Multifamily (5 or more units),OR,751.56,Rent,,,MF,Lan,EUGENE,WO,97402,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01267,Multifamily (5 or more units),OR,751.56,Rent,1975,,MF,Lan,EUGENE,WO,97402,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01268,Multifamily (5 or more units),OR,751.56,Rent,1962,,MF,Lan,EUGENE,WO,97402,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01269,Multifamily (5 or more units),OR,751.56,Rent,1957,,MF,Lan,EUGENE,WO,97402,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01270,Multifamily (5 or more units),OR,751.56,Rent,2015,,MF,Lan,EUGENE,WO,97402,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01271,Multifamily (5 or more units),OR,751.56,Rent,,,MF,Lan,EUGENE,WO,97402,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01272,Single Family (4 or fewer units),OR,3405.58,Own / buying,1971,1370,SF,Lan,EUGENE,WO,97405,Eugene City of,BPA,6022,WOR.,108854,1,2267.791667
SITE_01273,Multifamily (5 or more units),OR,751.56,Unknown,1960,,MF,Lan,EUGENE,WO,97402,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01274,Multifamily (5 or more units),OR,751.56,Own / buying,1975,,MF,Lan,EUGENE,WO,97405,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01275,Multifamily (5 or more units),OR,751.56,Rent,2016,,MF,Lan,EUGENE,WO,97405,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01276,Multifamily (5 or more units),OR,751.56,Rent,2013,,MF,Lan,EUGENE,WO,97408,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01277,Multifamily (5 or more units),OR,751.56,Rent,1995,,MF,Coo,BANDON,WO,97411,City of Bandon,BPA,1176,OR.6,14665,1,1128.076923
SITE_01278,Manufactured,OR,894.83,Rent,1981,1472,MH,Coo,NORTH BE,WO,97459,Central Lincol,BPA,3264,OR.3,3793,1,541.8571429
SITE_01279,Multifamily (5 or more units),OR,751.56,Rent,,,MF,Dou,REEDSPOR,WO,97467,Central Lincol,BPA,3264,OR.6,14665,1,1128.076923
SITE_01280,Multifamily (5 or more units),OR,751.56,Rent,1976,,MF,Lan,SPRINGFI,WO,97477,City of Spring,BPA,17839,OR.2,30617,1,651.4255319
SITE_01281,Multifamily (5 or more units),OR,751.56,Rent,1969,,MF,Lan,SPRINGFI,WO,97477,City of Spring,BPA,17839,OR.2,30617,1,651.4255319
SITE_01282,Multifamily (5 or more units),OR,751.56,Rent,1975,,MF,Lan,SPRINGFI,WO,97477,City of Spring,BPA,17839,OR.2,30617,1,651.4255319
SITE_01283,Multifamily (5 or more units),OR,751.56,Rent,1960,,MF,Lan,SPRINGFI,WO,97477,City of Spring,BPA,17839,OR.2,30617,1,651.4255319
SITE_01284,Multifamily (5 or more units),OR,751.56,Rent,1998,,MF,Lan,SPRINGFI,WO,97477,City of Spring,BPA,17839,OR.2,30617,1,651.4255319
SITE_01285,Multifamily (5 or more units),OR,751.56,Rent,1971,,MF,Lan,SPRINGFI,WO,97477,City of Spring,BPA,17839,OR.2,30617,1,651.4255319
SITE_01286,Multifamily (5 or more units),OR,751.56,Rent,1979,,MF,Lan,SPRINGFI,WO,97478,City of Spring,BPA,17839,OR.2,30617,1,651.4255319
SITE_01287,Multifamily (5 or more units),OR,751.56,Rent,1962,,MF,Lan,SPRINGFI,WO,97478,City of Spring,BPA,17839,OR.2,30617,1,651.4255319
SITE_01288,Multifamily (5 or more units),OR,751.56,Rent,,,MF,Lan,SPRINGFI,WO,97478,City of Spring,BPA,17839,OR.2,30617,1,651.4255319
SITE_01289,Single Family (4 or fewer units),OR,3405.58,Rent,1970,556,SF,Lan,SPRINGFI,WO,97478,City of Spring,BPA,17839,WOR.,108854,1,2267.791667
SITE_01290,Multifamily (5 or more units),OR,751.56,Rent,1968,,MF,Jac,ASHLAND,WO,97520,City of Ashlan,BPA,907,OR.6,14665,1,1128.076923
SITE_01291,Multifamily (5 or more units),OR,751.56,Rent,1883,,MF,Jac,ASHLAND,WO,97520,City of Ashlan,BPA,907,OR.6,14665,2,564.0384615
SITE_01292,Multifamily (5 or more units),OR,751.56,Rent,1883,,MF,Jac,ASHLAND,WO,97520,City of Ashlan,BPA,907,OR.6,14665,2,564.0384615
SITE_01293,Single Family (4 or fewer units),OR,2348.97,Own / buying,1991,2699,SF,Des,BEND,EO,97707,Midstate Elect,BPA,12439,EOR.,28153,1,1656.058824
SITE_01294,Single Family (4 or fewer units),OR,2348.97,Rent,2003,1295,SF,Des,REDMOND,EO,97756,Central Electr,BPA,3240,EOR.,28153,1,1656.058824
SITE_01295,Single Family (4 or fewer units),OR,2348.97,Own / buying,1964,1332,SF,Uma,HERMISTO,EO,97838,City of Hermis,BPA,8515,EOR.,22915,1,1432.1875
SITE_01296,Single Family (4 or fewer units),OR,1362.08,Own / buying,1992,1884,SF,Des,REDMOND,EO,97756,PacifiCorp,non-BPA,14354,EOR.,50265,1,1142.386364
SITE_01297,Single Family (4 or fewer units),OR,2348.97,Own / buying,1986,1599,SF,Uma,HERMISTO,EO,97838,Umatilla Elect,BPA,19325,EOR.,22915,1,1432.1875
SITE_01298,Single Family (4 or fewer units),OR,3405.58,Own / buying,1992,1510,SF,Lan,FLORENCE,WO,97439,Central Lincol,BPA,3264,WOR.,108854,1,2267.791667
SITE_01299,Single Family (4 or fewer units),OR,3405.58,Rent,,768,SF,Lan,EUGENE,WO,97405,Eugene City of,BPA,6022,WOR.,108854,1,2267.791667
SITE_01300,Single Family (4 or fewer units),OR,3405.58,Own / buying,2007,1782,SF,Cla,CANBY,WO,97013,Canby Utility,BPA,2955,WOR.,59385,1,2474.375
SITE_01301,Single Family (4 or fewer units),OR,3405.58,Own / buying,1907,1296,SF,Lan,EUGENE,WO,97402,Eugene City of,BPA,6022,WOR.,108854,1,2267.791667
SITE_01302,Single Family (4 or fewer units),OR,3405.58,Rent,1977,846,SF,Lan,EUGENE,WO,97402,Eugene City of,BPA,6022,WOR.,108854,1,2267.791667
SITE_01303,Manufactured,OR,894.83,Own / buying,2002,1326,MH,Lan,LOWELL,WO,97452,Lane Electric,BPA,10681,OR.5,14327,1,754.0526316
SITE_01304,Single Family (4 or fewer units),OR,3405.58,Own / buying,1946,796,SF,Lan,SPRINGFI,WO,97477,City of Spring,BPA,17839,WOR.,108854,1,2267.791667
SITE_01305,Single Family (4 or fewer units),OR,3405.58,Own / buying,1966,2043,SF,Lan,EUGENE,WO,97402,Eugene City of,BPA,6022,WOR.,108854,1,2267.791667
SITE_01306,Single Family (4 or fewer units),OR,3405.58,Own / buying,1978,1840,SF,Lan,EUGENE,WO,97405,Eugene City of,BPA,6022,WOR.,108854,1,2267.791667
SITE_01307,Single Family (4 or fewer units),OR,3405.58,Own / buying,1980,1780,SF,Coo,BANDON,WO,97411,City of Bandon,BPA,1176,WOR.,59385,1,2474.375
SITE_01308,Single Family (4 or fewer units),OR,3405.58,Own / buying,1978,1920,SF,Lan,EUGENE,WO,97405,Eugene City of,BPA,6022,WOR.,108854,1,2267.791667
SITE_01309,Single Family (4 or fewer units),OR,3405.58,Own / buying,2003,2368,SF,Lan,SPRINGFI,WO,97477,City of Spring,BPA,17839,WOR.,108854,1,2267.791667
SITE_01310,Single Family (4 or fewer units),OR,3405.58,Rent,1940,1027,SF,Til,TILLAMOO,WO,97141,Tillamook Peop,BPA,18917,WOR.,59385,1,2474.375
SITE_01311,Single Family (4 or fewer units),OR,3405.58,Own / buying,2000,3214,SF,Lan,EUGENE,WO,97405,Lane Electric,BPA,10681,WOR.,108854,1,2267.791667
SITE_01312,Single Family (4 or fewer units),OR,3405.58,Own / buying,1972,2509,SF,Lan,EUGENE,WO,97401,Eugene City of,BPA,6022,WOR.,108854,1,2267.791667
SITE_01313,Single Family (4 or fewer units),OR,3405.58,Own / buying,1978,1194,SF,Lan,EUGENE,WO,97402,Eugene City of,BPA,6022,WOR.,108854,1,2267.791667
SITE_01314,Single Family (4 or fewer units),OR,3405.58,Own / buying,2009,2745.4,SF,Til,TILLAMOO,WO,97141,Tillamook Peop,BPA,18917,WOR.,59385,1,2474.375
SITE_01315,Single Family (4 or fewer units),OR,3405.58,Own / buying,1952,812,SF,Jac,ASHLAND,WO,97520,City of Ashlan,BPA,907,WOR.,59385,1,2474.375
SITE_01316,Single Family (4 or fewer units),OR,3405.58,Own / buying,2007,1999.5,SF,Coo,BANDON,WO,97411,City of Bandon,BPA,1176,WOR.,59385,1,2474.375
SITE_01317,Single Family (4 or fewer units),OR,3405.58,Own / buying,1958,3110,SF,Lan,EUGENE,WO,97405,Lane Electric,BPA,10681,WOR.,108854,1,2267.791667
SITE_01318,Single Family (4 or fewer units),OR,3405.58,Own / buying,2003,1286.5,SF,Lan,EUGENE,WO,97404,Eugene City of,BPA,6022,WOR.,108854,1,2267.791667
SITE_01319,Single Family (4 or fewer units),OR,3405.58,Own / buying,1940,1894,SF,Jac,ASHLAND,WO,97520,City of Ashlan,BPA,907,WOR.,59385,1,2474.375
SITE_01320,Single Family (4 or fewer units),OR,3405.58,Rent,1950,1740,SF,Col,CLATSKAN,WO,97016,Clatskanie Peo,BPA,28541,WOR.,59385,1,2474.375
SITE_01321,Single Family (4 or fewer units),OR,3405.58,Own / buying,2015,1674,SF,Coo,LAKESIDE,WO,97449,Central Lincol,BPA,3264,WOR.,59385,1,2474.375
SITE_01322,Single Family (4 or fewer units),OR,3405.58,Own / buying,1994,1882,SF,Lan,FLORENCE,WO,97439,Central Lincol,BPA,3264,WOR.,108854,1,2267.791667
SITE_01323,Single Family (4 or fewer units),OR,3405.58,Own / buying,1975,1000.5,SF,Til,BEAVER,WO,97108,Tillamook Peop,BPA,18917,WOR.,59385,1,2474.375
SITE_01324,Single Family (4 or fewer units),OR,3405.58,Own / buying,1948,1320,SF,Jac,ASHLAND,WO,97520,City of Ashlan,BPA,907,WOR.,59385,1,2474.375
SITE_01325,Single Family (4 or fewer units),OR,3405.58,Own / buying,1904,1563.7,SF,Lan,EUGENE,WO,97402,Eugene City of,BPA,6022,WOR.,108854,1,2267.791667
SITE_01326,Single Family (4 or fewer units),OR,3405.58,Own / buying,1916,3882.4,SF,Was,FOREST G,WO,97116,City of Forest,BPA,6582,WOR.,96401,1,19280.2
SITE_01327,Single Family (4 or fewer units),OR,3405.58,Own / buying,1945,3098,SF,Col,SAINT HE,WO,97051,Columbia River,BPA,40438,WOR.,59385,1,2474.375
SITE_01328,Single Family (4 or fewer units),OR,3405.58,Rent,1962,800,SF,Lan,FLORENCE,WO,97439,Central Lincol,BPA,3264,WOR.,108854,1,2267.791667
SITE_01329,Manufactured,OR,894.83,Own / buying,1972,1291.5,MH,Cur,PORT ORF,WO,97465,Coos-Curry Ele,BPA,4317,OR.7,62783,1,3923.9375
SITE_01330,Single Family (4 or fewer units),OR,3405.58,Own / buying,1969,1547,SF,Lin,HALSEY,WO,97348,Consumers Powe,BPA,4743,WOR.,40001,1,13333.66667
SITE_01331,Manufactured,OR,894.83,Own / buying,1983,1248,MH,Dou,TENMILE,WO,97481,Douglas Electr,BPA,5327,OR.4,6576,1,730.6666667
SITE_01332,Single Family (4 or fewer units),OR,3405.58,Own / buying,1942,2627.3,SF,Lan,EUGENE,WO,97404,Eugene City of,BPA,6022,WOR.,108854,1,2267.791667
SITE_01333,Single Family (4 or fewer units),OR,3405.58,Unknown,1970,1731.8,SF,Col,CLATSKAN,WO,97016,Clatskanie Peo,BPA,28541,WOR.,59385,1,2474.375
SITE_01334,Single Family (4 or fewer units),OR,3405.58,Own / buying,1913,3528,SF,Yam,MCMINNVI,WO,97128,McMinnville Ci,BPA,12187,WOR.,96401,1,19280.2
SITE_01335,Single Family (4 or fewer units),OR,3405.58,Own / buying,1970,1931,SF,Lan,EUGENE,WO,97404,Eugene City of,BPA,6022,WOR.,108854,1,2267.791667
SITE_01336,Single Family (4 or fewer units),OR,3405.58,Own / buying,1985,1008,SF,Coo,LAKESIDE,WO,97449,Central Lincol,BPA,3264,WOR.,59385,1,2474.375
SITE_01337,Single Family (4 or fewer units),OR,3405.58,Own / buying,2015,2184,SF,Col,MIST,WO,97016,West Oregon El,BPA,20385,WOR.,59385,1,2474.375
SITE_01338,Single Family (4 or fewer units),OR,3405.58,Own / buying,2003,2021,SF,Til,TILLAMOO,WO,97141,Tillamook Peop,BPA,18917,WOR.,59385,1,2474.375
SITE_01339,Single Family (4 or fewer units),OR,3405.58,Own / buying,2007,1516,SF,Lan,FLORENCE,WO,97439,Central Lincol,BPA,3264,WOR.,108854,1,2267.791667
SITE_01340,Single Family (4 or fewer units),OR,3405.58,Own / buying,2000,1951,SF,Lan,VENETA,WO,97487,Lane Electric,BPA,10681,WOR.,108854,1,2267.791667
SITE_01341,Single Family (4 or fewer units),OR,3405.58,Rent,1912,1517.9,SF,Lan,JUNCTION,WO,97448,Emerald People,BPA,40437,WOR.,108854,1,2267.791667
SITE_01342,Manufactured,OR,894.83,Own / buying,1987,1647,MH,Til,BAY CITY,WO,97107,Tillamook Peop,BPA,18917,OR.3,3793,1,541.8571429
SITE_01343,Single Family (4 or fewer units),OR,3405.58,Own / buying,1914,1971,SF,Til,TILLAMOO,WO,97141,Tillamook Peop,BPA,18917,WOR.,59385,1,2474.375
SITE_01344,Single Family (4 or fewer units),OR,3405.58,Own / buying,1947,1009,SF,Lan,EUGENE,WO,97405,Eugene City of,BPA,6022,WOR.,108854,1,2267.791667
SITE_01345,Single Family (4 or fewer units),OR,3405.58,Own / buying,1981,1874,SF,Coo,BANDON,WO,97411,City of Bandon,BPA,1176,WOR.,59385,1,2474.375
SITE_01346,Single Family (4 or fewer units),OR,3405.58,Rent,1998,1471,SF,Cla,CANBY,WO,97013,Canby Utility,BPA,2955,WOR.,59385,1,2474.375
SITE_01347,Manufactured,OR,894.83,Own / buying,1996,2820,MH,Ben,PHILOMAT,WO,97370,Consumers Powe,BPA,4743,OR.2,2862,1,715.5
SITE_01348,Single Family (4 or fewer units),OR,3405.58,Own / buying,1962,2060,SF,Lan,COTTAGE,WO,97424,Emerald People,BPA,40437,WOR.,108854,1,2267.791667
SITE_01349,Manufactured,OR,894.83,Own / buying,1977,805,MH,Coo,LAKESIDE,WO,97449,Central Lincol,BPA,3264,OR.3,3793,1,541.8571429
SITE_01350,Single Family (4 or fewer units),OR,3405.58,Own / buying,1993,2470,SF,Lan,EUGENE,WO,97401,Eugene City of,BPA,6022,WOR.,108854,1,2267.791667
SITE_01351,Single Family (4 or fewer units),OR,3405.58,Rent,1946,1095,SF,Lan,EUGENE,WO,97403,City of Spring,BPA,17839,WOR.,108854,1,2267.791667
SITE_01352,Single Family (4 or fewer units),OR,3405.58,Own / buying,1968,1481,SF,Lan,SPRINGFI,WO,97477,City of Spring,BPA,17839,WOR.,108854,1,2267.791667
SITE_01353,Single Family (4 or fewer units),OR,3405.58,Own / buying,1954,1651,SF,Lan,SPRINGFI,WO,97477,City of Spring,BPA,17839,WOR.,108854,1,2267.791667
SITE_01354,Manufactured,OR,894.83,Own / buying,1994,1803,MH,Lin,TOLEDO,WO,97391,Central Lincol,BPA,3264,OR.6,15098,1,1078.428571
SITE_01355,Multifamily (5 or more units),OR,751.56,Own / buying,1980,,MF,Lan,EUGENE,WO,97401,Eugene City of,BPA,6022,OR.2,30617,1,651.4255319
SITE_01356,Single Family (4 or fewer units),OR,3405.58,Own / buying,1979,1460,SF,Lan,FLORENCE,WO,97439,Central Lincol,BPA,3264,WOR.,108854,1,2267.791667
SITE_01357,Single Family (4 or fewer units),OR,3405.58,Own / buying,2013,3200,SF,Col,SAINT HE,WO,97051,Columbia River,BPA,40438,WOR.,59385,1,2474.375
SITE_01358,Single Family (4 or fewer units),OR,3405.58,Rent,1964,890,SF,Lan,EUGENE,WO,97403,Eugene City of,BPA,6022,WOR.,108854,1,2267.791667
SITE_01359,Single Family (4 or fewer units),OR,3405.58,Rent,1972,1418,SF,Lan,EUGENE,WO,97404,Eugene City of,BPA,6022,WOR.,108854,1,2267.791667
SITE_01360,Single Family (4 or fewer units),OR,3405.58,Own / buying,1996,1651,SF,Lan,EUGENE,WO,97404,Eugene City of,BPA,6022,WOR.,108854,1,2267.791667
SITE_01361,Manufactured,ID,626.07,Prefer not to say,1997,877.5,MH,Can,CALDWELL,ID,83607,Idaho Power Co,non-BPA,9191,ID.9,7069,1,589.0833333
SITE_01362,Single Family (4 or fewer units),OR,8874.09,Rent,1913,535,SF,Mul,PORTLAND,WO,97215,Portland Gener,non-BPA,15248,WOR.,240792,1,5733.142857
SITE_01363,Multifamily (5 or more units),OR,4053.65,Rent,1980,,MF,Ben,CORVALLI,WO,97330,PacifiCorp,non-BPA,14354,OR.3,14819,1,2117
SITE_01364,Manufactured,OR,1745.15,Own / buying,1997,1147,MH,Jac,TALENT,WO,97540,PacifiCorp,non-BPA,14354,OR.7,62783,1,3923.9375
SITE_01365,Multifamily (5 or more units),OR,4053.65,Own / buying,1950,,MF,Mul,PORTLAND,WO,97225,Portland Gener,non-BPA,15248,OR.1,173057,1,4554.131579
SITE_01366,Multifamily (5 or more units),OR,4053.65,Rent,2006,,MF,Cla,WILSONVI,WO,97070,Portland Gener,non-BPA,15248,OR.1,173057,1,4554.131579
SITE_01367,Multifamily (5 or more units),OR,751.56,Own / buying,2006,,MF,Was,FOREST G,WO,97116,City of Forest,BPA,6582,OR.6,14665,1,1128.076923
SITE_01368,Multifamily (5 or more units),OR,4053.65,Rent,2003,,MF,Mul,PORTLAND,WO,97233,Portland Gener,non-BPA,15248,OR.1,173057,1,4554.131579
SITE_01369,Multifamily (5 or more units),OR,751.56,Rent,1973,,MF,Lan,SPRINGFI,WO,97477,City of Spring,BPA,17839,OR.2,30617,1,651.4255319
SITE_01370,Multifamily (5 or more units),OR,4053.65,Own / buying,1990,,MF,Was,BEAVERTO,WO,97007,Portland Gener,non-BPA,15248,OR.1,173057,1,4554.131579
SITE_01371,Multifamily (5 or more units),OR,4053.65,Rent,,,MF,Mul,PORTLAND,WO,97239,Portland Gener,non-BPA,15248,OR.1,173057,1,4554.131579
SITE_01372,Multifamily (5 or more units),OR,4053.65,Rent,1915,,MF,Mul,PORTLAND,WO,97214,Portland Gener,non-BPA,15248,OR.1,173057,1,4554.131579
SITE_01373,Multifamily (5 or more units),OR,4053.65,Rent,1978,,MF,Mul,PORTLAND,WO,97266,Portland Gener,non-BPA,15248,OR.1,173057,1,4554.131579
SITE_01374,Multifamily (5 or more units),OR,4053.65,Rent,1977,,MF,Jos,GRANTS P,WO,97526,PacifiCorp,non-BPA,14354,OR.5,25098,1,2788.666667
SITE_01375,Multifamily (5 or more units),OR,751.56,Rent,1986,,MF,Yam,MCMINNVI,WO,97128,McMinnville Ci,BPA,12187,OR.6,14665,1,1128.076923
SITE_01376,Multifamily (5 or more units),OR,751.56,Unknown,1965,,MF,Yam,MCMINNVI,WO,97128,McMinnville Ci,BPA,12187,OR.6,14665,1,1128.076923
SITE_01377,Multifamily (5 or more units),OR,4053.65,Rent,2013,,MF,Mul,PORTLAND,WO,97233,Portland Gener,non-BPA,15248,OR.1,173057,1,4554.131579
SITE_01378,Multifamily (5 or more units),OR,4053.65,Rent,1950,,MF,Mul,PORTLAND,WO,97233,Portland Gener,non-BPA,15248,OR.1,173057,1,4554.131579
SITE_01379,Single Family (4 or fewer units),OR,8874.09,Rent,2006,1125,SF,Mar,SALEM,WO,97301,Portland Gener,non-BPA,15248,WOR.,149322,1,10665.85714
SITE_01380,Multifamily (5 or more units),OR,4053.65,Rent,,,MF,Cla,HAPPY VA,WO,97086,Portland Gener,non-BPA,15248,OR.1,173057,1,4554.131579
SITE_01381,Multifamily (5 or more units),OR,751.56,Rent,1980,,MF,Yam,MCMINNVI,WO,97128,McMinnville Ci,BPA,12187,OR.6,14665,1,1128.076923
SITE_01382,Single Family (4 or fewer units),OR,3405.58,Rent,1971,912,SF,Lan,SPRINGFI,WO,97478,City of Spring,BPA,17839,WOR.,108854,1,2267.791667
SITE_01383,Multifamily (5 or more units),OR,4053.65,Rent,1966,,MF,Mul,PORTLAND,WO,97202,Portland Gener,non-BPA,15248,OR.1,173057,1,4554.131579
SITE_01384,Multifamily (5 or more units),OR,4053.65,Rent,1996,,MF,Mul,PORTLAND,WO,97201,Portland Gener,non-BPA,15248,OR.1,173057,1,4554.131579
SITE_01385,Manufactured,OR,894.83,Own / buying,1993,1458.8,MH,Lan,EUGENE,WO,97408,Eugene City of,BPA,6022,OR.5,14327,1,754.0526316
SITE_01386,Multifamily (5 or more units),OR,4053.65,Rent,1972,,MF,Cla,GLADSTON,WO,97027,Portland Gener,non-BPA,15248,OR.1,173057,1,4554.131579
SITE_01387,Multifamily (5 or more units),OR,4053.65,Rent,1984,,MF,Was,BEAVERTO,WO,97008,Portland Gener,non-BPA,15248,OR.1,173057,1,4554.131579
SITE_01388,Manufactured,OR,1745.15,Own / buying,1978,890.5,MH,Jac,JACKSONV,WO,97530,PacifiCorp,non-BPA,14354,OR.7,62783,1,3923.9375
SITE_01389,Manufactured,OR,894.83,Own / buying,2009,1351.5,MH,Lan,CHESHIRE,WO,97419,Blachly-Lane C,BPA,1736,OR.5,14327,1,754.0526316
SITE_01390,Multifamily (5 or more units),OR,4053.65,Rent,1999,,MF,Dou,ROSEBURG,WO,97471,PacifiCorp,non-BPA,14354,OR.5,25098,1,2788.666667
SITE_01391,Multifamily (5 or more units),OR,4053.65,Rent,1970,,MF,Ben,CORVALLI,WO,97333,PacifiCorp,non-BPA,14354,OR.3,14819,1,2117
SITE_01392,Manufactured,OR,1745.15,Own / buying,1969,960,MH,Was,BEAVERTO,WO,97008,Portland Gener,non-BPA,15248,OR.6,15098,1,1078.428571
SITE_01393,Multifamily (5 or more units),OR,4053.65,Rent,1980,,MF,Cla,LAKE OSW,WO,97035,Portland Gener,non-BPA,15248,OR.1,173057,1,4554.131579
SITE_01394,Multifamily (5 or more units),OR,4053.65,Rent,1982,,MF,Jac,MEDFORD,WO,97504,PacifiCorp,non-BPA,14354,OR.5,25098,1,2788.666667
