timestamp,duration[microsec],iteration,bus_count,branch_count,error
2018-03-01 01:55:00 PST,2702.0,1,134,135,false
2018-03-01 01:55:30 PST,2829.0,1,134,135,false
2018-03-01 01:55:30 PST,2609.0,1,134,135,false
2018-03-01 01:56:00 PST,2630.0,1,134,135,false
2018-03-01 01:56:00 PST,2508.0,1,134,135,false
2018-03-01 01:56:30 PST,2380.0,1,134,135,false
2018-03-01 01:56:30 PST,2586.0,1,134,135,false
2018-03-01 01:57:00 PST,2440.0,1,134,135,false
2018-03-01 01:57:00 PST,2945.0,1,134,135,false
2018-03-01 01:57:30 PST,2385.0,1,134,135,false
2018-03-01 01:57:30 PST,2644.0,1,134,135,false
2018-03-01 01:58:00 PST,2380.0,1,134,135,false
2018-03-01 01:58:00 PST,3403.0,1,134,135,false
2018-03-01 01:58:30 PST,3511.0,1,134,135,false
